Node,Planet,Mission Type,Faction,AI Spec,Mission Rewards,Drone Damage,Drone Damage Chance,Tier
Cytherean,Venus,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
E Gate,Venus,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 40,0.2,0
Linea,Venus,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
,Venus,Assassination,Grineer,,,20 - 40,0.2,0
Fossa,Venus,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
Conclave,Venus,MT_PVP,Corrupted,,,20 - 40,0.2,1
Unda,Venus,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
Malva,Venus,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 40,0.2,1
,Venus,Assassination,Grineer,,,20 - 40,0.2,1
,Venus,Assassination,Grineer,,,20 - 40,0.2,1
Venera,Venus,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
Tessera,Venus,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
Kiliken,Venus,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
Romula,Venus,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
Tethra,Venus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
Vesper Relay,Venus,MT_PVP,Corrupted,,,20 - 40,0.2,2
,Venus,Assassination,Grineer,,,20 - 40,0.2,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,0
Mantle,Erde,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
Mariana,Erde,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
Cambria,Erde,Survival,Grineer,/Lotus/Types/Game/ForestGrineerSurvivalA,,10 - 50,0.30000001,0
Everest,Erde,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
Pacific,Erde,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
Lith,Erde,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,,10 - 50,0.30000001,0
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,0
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,0
E Prime,Erde,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
Gaia,Erde,Interception,Grineer,/Lotus/Types/Game/ForestGrineerTerritoriesOne,,10 - 50,0.30000001,1
Eurasia,Erde,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
Lua,Erde,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,,10 - 50,0.30000001,1
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,1
Strata Relay,Erde,MT_PVP,Corrupted,,,10 - 50,0.30000001,1
Oro,Erde,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
Tethra's Doom,Erde,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,10 - 50,0.30000001,1
Coba,Erde,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,10 - 50,0.30000001,1
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
Tikal,Erde,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
,Erde,Assassination,Grineer,,,10 - 50,0.30000001,2
Arcadia,Mars,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,0
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,0
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,0
Tharsis,Mars,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 50,0.30000001,0
Ares,Mars,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,0
Olympus,Mars,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,0
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,0
Vallis,Mars,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,0
Hellas,Mars,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,0
Alator,Mars,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,1
Arval,Mars,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,1
Ultor,Mars,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 50,0.30000001,1
Augustus,Mars,Interception,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,1
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,1
Ara,Mars,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,1
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,1
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,1
Silvanus,Mars,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 50,0.30000001,1
Martialis,Mars,Spy,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,2
Kadesh,Mars,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 50,0.30000001,2
,Mars,Assassination,Grineer,,,20 - 50,0.30000001,2
War,Mars,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 50,0.30000001,2
Elatha,Mars,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,2
Gradivus,Mars,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 50,0.30000001,2
Wahiba,Mars,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 50,0.30000001,2
Quirinus,Mars,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,2
Spear,Mars,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,2
Ganymede,Jupiter,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
Adrastea,Jupiter,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,0
Amalthea,Jupiter,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
Metis,Jupiter,Capture,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,0
Io,Jupiter,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,0
Elara,Jupiter,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalB,,20 - 60,0.40000001,0
Thebe,Jupiter,Deception,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
Conclave,Jupiter,MT_PVP,Corpus,,,20 - 60,0.40000001,1
Callisto,Jupiter,Interception,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,1
Carpo,Jupiter,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
Themisto,Jupiter,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,1
Carme,Jupiter,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
Sinai,Jupiter,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 60,0.40000001,1
Bres,Jupiter,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
Ananke,Jupiter,Capture,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
Cameria,Jupiter,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
,Jupiter,Assassination,Grineer,,,20 - 60,0.40000001,2
Hyperion,Saturn,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,0
Epimetheus,Saturn,Deception,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,0
,Saturn,Assassination,Grineer,,,30 - 60,0.5,0
Helene,Saturn,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,0
,Saturn,Assassination,Grineer,,,30 - 60,0.5,0
Enceladus,Saturn,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
Titan,Saturn,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,0
,Saturn,Assassination,Grineer,,,30 - 60,0.5,0
Dione,Saturn,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
,Saturn,Assassination,Grineer,,,30 - 60,0.5,1
Mimas,Saturn,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,1
Iapetus,Saturn,Interception,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,1
Janus,Saturn,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 60,0.5,1
Keeler,Saturn,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,1
Tethys,Saturn,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,1
,Saturn,Assassination,Grineer,,,30 - 60,0.5,1
Phoebe,Saturn,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
Rhea,Saturn,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
,Saturn,Assassination,Grineer,,,30 - 60,0.5,2
Pallene,Saturn,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
Telesto,Saturn,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,2
Aegaeon,Saturn,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,2
Methone,Saturn,Deception,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,2
Cassini,Saturn,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,2
Anthe,Saturn,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,2
,Saturn,Assassination,Grineer,,,30 - 60,0.5,2
Numa,Saturn,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
,Saturn,Assassination,Grineer,,,30 - 60,0.5,3
Calypso,Saturn,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,3
,Saturn,Assassination,Grineer,,,30 - 60,0.5,3
,Saturn,Assassination,Grineer,,,30 - 60,0.5,3
Birog,Saturn,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,3
Conclave,Saturn,MT_PVP,Grineer,,,30 - 60,0.5,3
Piscinas,Saturn,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 60,0.5,3
,Saturn,Assassination,Grineer,,,30 - 60,0.5,3
Caracol,Saturn,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 60,0.5,3
Oberon,Uranus,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,0
Ariel,Uranus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,0
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,0
Titania,Uranus,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
Umbriel,Uranus,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
Cordelia,Uranus,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,0
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,0
Miranda,Uranus,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,0
Ophelia,Uranus,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,0
Portia,Uranus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,1
Cressida,Uranus,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,1
Juliet,Uranus,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,1
Desdemona,Uranus,Capture,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,1
Cupid,Uranus,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,1
Rosalind,Uranus,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,1
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,1
Bianca,Uranus,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,1
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,1
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,2
Prospero,Uranus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
Perdita,Uranus,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,2
Mab,Uranus,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,2
Setebos,Uranus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
Caliban,Uranus,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,2
Puck,Uranus,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,2
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,2
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,3
Sycorax,Uranus,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,3
Stephano,Uranus,Interception,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,3
Trinculo,Uranus,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,3
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,3
,Uranus,Assassination,Grineer,,,30 - 70,0.40000001,3
Ethniu,Uranus,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,3
Assur,Uranus,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,3
Ur,Uranus,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,3
Larissa,Neptun,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,0
Thalassa,Neptun,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
Naiad,Neptun,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
Galatea,Neptun,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,0
,Neptun,Assassination,Grineer,,,30 - 70,0.5,0
,Neptun,Assassination,Grineer,,,30 - 70,0.5,0
Proteus,Neptun,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 70,0.5,0
Triton,Neptun,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,30 - 70,0.5,0
Despina,Neptun,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 70,0.5,0
Sao,Neptun,Deception,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
Halimede,Neptun,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
,Neptun,Assassination,Grineer,,,30 - 70,0.5,1
Neso,Neptun,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
,Neptun,Assassination,Grineer,,,30 - 70,0.5,1
Psamathe,Neptun,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
Laomedeia,Neptun,Spy,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
,Neptun,Assassination,Grineer,,,30 - 70,0.5,1
Nereid,Neptun,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
Yursa,Neptun,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.5,2
Kelashin,Neptun,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.5,2
,Neptun,Assassination,Grineer,,,30 - 70,0.5,2
,Neptun,Assassination,Grineer,,,30 - 70,0.5,2
Buarainech,Neptun,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,2
Conclave,Neptun,MT_PVP,Corpus,,,30 - 70,0.5,2
,Neptun,Assassination,Grineer,,,30 - 70,0.5,2
,Neptun,Assassination,Grineer,,,30 - 70,0.5,2
,Neptun,Assassination,Grineer,,,30 - 70,0.5,2
Acheron,Pluto,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 75,0.5,0
Outer Terminus,Pluto,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 75,0.5,0
,Pluto,Assassination,Grineer,,,30 - 75,0.5,0
Regna,Pluto,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 75,0.5,0
Narcissus,Pluto,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 75,0.5,0
Charon,Pluto,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 75,0.5,0
Hydra,Pluto,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,0
Hades,Pluto,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,0
Minthe,Pluto,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,0
,Pluto,Assassination,Grineer,,,30 - 75,0.5,1
Nix,Pluto,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 75,0.5,1
Cypress,Pluto,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,1
Cerberus,Pluto,Interception,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,1
Palus,Pluto,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,30 - 75,0.5,1
Sechura,Pluto,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 75,0.5,1
,Pluto,Assassination,Grineer,,,30 - 75,0.5,1
Oceanum,Pluto,Spy,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 75,0.5,1
Conclave,Pluto,MT_PVP,Corpus,,,30 - 75,0.5,1
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
Hieracon,Pluto,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
Corb,Pluto,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
,Pluto,Assassination,Grineer,,,30 - 75,0.5,2
Olla,Ceres,Rescue,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,0
,Ceres,Assassination,Grineer,,,30 - 70,0.5,0
Pallas,Ceres,Sabotage,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,0
Vedic,Ceres,Extermination,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,0
Thon,Ceres,Sabotage,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,0
,Ceres,Assassination,Grineer,,,30 - 70,0.5,0
,Ceres,Assassination,Grineer,,,30 - 70,0.5,0
Bode,Ceres,Capture,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,0
Varro,Ceres,Defense,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsDefenseA,,30 - 70,0.5,0
Lex,Ceres,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.5,1
Ker,Ceres,Deception,Grineer,/Lotus/Types/Game/CorpusGrineerMix,,30 - 70,0.5,1
Nuovo,Ceres,Survival,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsSurvivalA,,30 - 70,0.5,1
Hapke,Ceres,Capture,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,1
Kiste,Ceres,Mobile Defense,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,1
,Ceres,Assassination,Grineer,,,30 - 70,0.5,1
Ludi,Ceres,Extermination,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,1
Gefion,Ceres,MT_RETRIEVAL,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,1
Exta,Ceres,Assassination,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,1
Casta,Ceres,Defense,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsDefenseA,,30 - 70,0.5,2
,Ceres,Assassination,Grineer,,,30 - 70,0.5,2
,Ceres,Assassination,Grineer,,,30 - 70,0.5,2
Cerium,Ceres,MT_RETRIEVAL,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,2
Cinxia,Ceres,Rescue,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsA,,30 - 70,0.5,2
Albedo,Ceres,Deception,Grineer,/Lotus/Types/Game/CorpusGrineerMix,,30 - 70,0.5,2
Egeria,Ceres,Survival,Grineer,/Lotus/Types/Game/EnemySpecs/GrineerShipyardsSurvivalA,,30 - 70,0.5,2
,Ceres,Assassination,Grineer,,,30 - 70,0.5,2
Draco,Ceres,Interception,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.5,2
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
Conand,Ceres,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,30 - 70,0.5,3
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
,Ceres,Assassination,Grineer,,,30 - 70,0.5,3
Gabii,Ceres,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.5,3
