Name,Type
Wooden Fountain Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainWoodenARecipe
フュージョン Moa トロフィー Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FusionMoaTrophyRecipe
Yin-Yang Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GardenYinYangRecipe
Gradivus Dilemma Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusBronzeTrophyRecipe
Gradivus Dilemma Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusGoldTrophyRecipe
Gradivus Dilemma Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusSilverTrophyRecipe
Gradivus Dilemma Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerBronzeTrophyRecipe
Gradivus Dilemma Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerGoldTrophyRecipe
Gradivus Dilemma Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerSilverTrophyRecipe
Grineer重装兵の彫像 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerArmouredStatueRecipe
Grineer女性兵の彫像 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerFemaleStatueRecipe
Grineer海兵の彫像 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerMarineStatueRecipe
Lech Krilの彫像 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/HammerBossStatueRecipe
Large Topiary Bush Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/LargeTopiaryBushRecipe
ひと Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ManTestRecipe
Leaning Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeARecipe
Autumn Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeBRecipe
Spring Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeCRecipe
Summer Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeDRecipe
Ramu Pillar Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ModPathLightARecipe
Cairn Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/RockStatueStonePileRecipe
Tethra's Doom Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventBronzeTrophyRecipe
Tethra's Doom Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventGoldTrophyRecipe
Tethra's Doom Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventSilverTrophyRecipe
Sling Stone トロフィー Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SlingStoneTrophyRecipe
Pruned Bush Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SmallPrunedBushRecipe
Small Topiary Bush Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SmallTopiaryBushRecipe
Spy Drone トロフィー Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SpyDroneTrophyRecipe
Aru Stone Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternARecipe
Soru Stone Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternBRecipe
Survival Event Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventBronzeTrophyRecipe
Survival Event Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventGoldTrophyRecipe
Survival Event Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventSilverTrophyRecipe
Iyoro Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe
Tetuon Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBBRecipe
Gomeka Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBCRecipe
Sinsino Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBDRecipe
Tenno Banner A Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerARecipe
Tenno Banner B Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerBRecipe
Tenno Banner C Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerCRecipe
Tenno Banner D Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerDRecipe
Tenno Banner E Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerERecipe
Tenno Banner F Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerFRecipe
Tenno Banner G Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerGRecipe
Tenno Banner H Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerHRecipe
Tenno Banner I Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerIRecipe
Tenno Banner J Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerJRecipe
Tenno Banner K Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerKRecipe
Tenno Banner L Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerLRecipe
Tenno Banner M Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerMRecipe
Tenno Banner N Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerNRecipe
Tenno Banner O Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerORecipe
Tenno Banner P Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerPRecipe
フロアメダリオン Viii Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionEightLotusRecipe
フロアメダリオン Ix Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe
フロアメダリオン Iii Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionThreeBrainRecipe
コイ ポンド Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoKoiPondRecipe
スタチューベース Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseRecipe
スタチューベース（小） Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseSmallRecipe
ストレージコンテナ Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoLootCrateARecipe
Shrine Totem A Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoShrineTotemARecipe
Floor Panel B Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoFloorPanelBRecipe
コウロ Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoIncenseContainerRecipe
Rock Sculpture Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoRockSculptureRecipe
Drum 1 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe
Drum 2 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe
Drum 3 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe
Drum 4 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe
Drum 5 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe
Drum 6 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe
Drum 7 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe
Drum 8 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe
Trading Post Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TradingPostRecipe
Treasury Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultContributionKioskRecipe
/Lotus/Language/Dojo/Vaulttest Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe
Garden Arch Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenArchRecipe
Wooden Bench Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBenchRecipe
Wooden Bridge Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBridgeRecipe
Wooden Totem Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenTotemRecipe
Dokomo Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBARecipe
Jakari Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe
Katsuen Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe
Nishan Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe
Miyeti Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe
Rodoko Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandDRecipe
Ligumi Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe
Daru Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenFRecipe
Maho Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe
Fumiro Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenHRecipe
Yoshijo Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenJRecipe
L字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe
十字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe
スモールコネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorSmallARecipe
T字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe
エレベーター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanElevatorARecipe
グランドホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandHallARecipe
グランデストホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandestHallARecipe
グレートホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe
グレイターホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreaterHallARecipe
クランホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanHallARecipe
アスレチックコース Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanObstacleCourseARecipe
リアクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanPowerRoomARecipe
倉庫 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanStorageARecipe
Target Challenge Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoChallengeRoomA
L字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe
エレベーター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElevatorRecipe
十字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe
Extended Straight Hallway Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightLongRecipe
ストレートコネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightRecipe
T字コネクター Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe
デュエルルーム Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoDuelRoomARecipe
Castitas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA
Temperantia Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenALarge
Industria Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB
Humilitas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC
Equinox Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenD
Caritas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenDLarge
Wooden Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenE
Aestas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF
Vosen Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenFLarge
Autumn Garden Stone Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenG
Leto Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge
Stone Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenH
Zen Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenI
Solace Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenILarge
Mosaic Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge
Junno Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge
Soleto Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenMLarge
Clan Grand Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe
Clan Grandest Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe
Clan Great Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe
Clan Greater Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe
クランホール Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoHallRecipe
Reactor Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoPowerRoomRecipe
アーク炉 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorBaseRecipe
粒子加速器 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe
薬品精製機 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorGrineerRecipe
変換機 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorInfestedRecipe
Observatory Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ObservatoryRecipe
デュエルルーム Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomARecipe
デュエルルームiiはより多彩な環境で戦う事ができる。 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomBRecipe
デュエルルームiii Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomCRecipe
Oracle Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabBaseRecipe
エネルギー ラボ Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabCorpusRecipe
ケミカル ラボ Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabGrineerRecipe
バイオ ラボ Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabInfestedRecipe
Orokin Lab Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabOrokinRecipe
Tenno Lab Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabTennoRecipe
Shadow バラック Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier2BarracksRecipe
Storm バラック Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier3BarracksRecipe
Mountain バラック Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier4BarracksRecipe
Moon バラック Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier5BarracksRecipe
Temple Of Honor Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/TrophyRoomRecipe
Burst Laser Pistol,/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/RadioSets/TwoDimRadioSetsWeapon
Rail Core Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsExit01Recipe
Data Relay Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid01Recipe
Primary Generator Room Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid02Recipe
Placeholder Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid03Recipe
Secondary Generator Room Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid04Recipe
Rail Docking Station Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsStart01Recipe
Rail Loading Bay Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsStart02Recipe
Specter Transporter,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpSpectreSpawnerRecipe
Fu-Jin Cannon ,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretDecoRecipe
Rai-Jin Cannon ,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantADecoRecipe
Su-Jin,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantBDecoRecipe
Do-Jin,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantCDecoRecipe
Void Carry,/Lotus/StoreItems/Powersuits/All/CarryAbilityCard
Void Lure,/Lotus/StoreItems/Powersuits/All/LureAbilityCard
Repel,/Lotus/StoreItems/Powersuits/All/RepelAbilityCard
Deja Vu,/Lotus/StoreItems/Powersuits/All/ReturnAbilityCard
Invisibility,/Lotus/StoreItems/Powersuits/All/TeamInvisibilityAbilityCard
Nova,/Lotus/StoreItems/Powersuits/AntiMatter/Anti
Antimatter Drop,/Lotus/StoreItems/Powersuits/AntiMatter/AntiMatterDropAbilityCard
Molecular Prime,/Lotus/StoreItems/Powersuits/AntiMatter/MolecularPrimeAbilityCard
Null Star,/Lotus/StoreItems/Powersuits/AntiMatter/NullStarAbilityCard
Worm Hole,/Lotus/StoreItems/Powersuits/AntiMatter/WormHoleAbilityCard
Banshee,/Lotus/StoreItems/Powersuits/Banshee/Banshee
Sound Quake,/Lotus/StoreItems/Powersuits/Banshee/EarthQuakeAbilityCard
Sonic Boom,/Lotus/StoreItems/Powersuits/Banshee/PushAbilityCard
Silence,/Lotus/StoreItems/Powersuits/Banshee/SilenceAbilityCard
Sonar,/Lotus/StoreItems/Powersuits/Banshee/SonarAbilityCard
Valkyr,/Lotus/StoreItems/Powersuits/Berserker/Berserker
Rip Line,/Lotus/StoreItems/Powersuits/Berserker/GrappleAbilityCard
Warcry,/Lotus/StoreItems/Powersuits/Berserker/IntimidateAbilityCard
Hysteria,/Lotus/StoreItems/Powersuits/Berserker/LastStandAbilityCard
Paralysis,/Lotus/StoreItems/Powersuits/Berserker/ShieldBlastAbilityCard
Ember,/Lotus/StoreItems/Powersuits/Ember/Ember
Ember Prime,/Lotus/StoreItems/Powersuits/Ember/EmberPrime
Fireball,/Lotus/StoreItems/Powersuits/Ember/FireBallAbilityCard
Fire Blast,/Lotus/StoreItems/Powersuits/Ember/FireBlastAbilityCard
Overheat,/Lotus/StoreItems/Powersuits/Ember/FireSkinAbilityCard
World On Fire,/Lotus/StoreItems/Powersuits/Ember/WorldOnFireAbilityCard
Excalibur,/Lotus/StoreItems/Powersuits/Excalibur/Excalibur
Excalibur Prime,/Lotus/StoreItems/Powersuits/Excalibur/ExcaliburPrime
Radial Blind,/Lotus/StoreItems/Powersuits/Excalibur/RadialBlindAbilityCard
Radial Javelin,/Lotus/StoreItems/Powersuits/Excalibur/RadialJavelinAbilityCard
Slash Dash,/Lotus/StoreItems/Powersuits/Excalibur/SlashDashAbilityCard
Super Jump,/Lotus/StoreItems/Powersuits/Excalibur/SuperJumpAbilityCard
Avalanche,/Lotus/StoreItems/Powersuits/Frost/AvalancheAbilityCard
Frost,/Lotus/StoreItems/Powersuits/Frost/Frost
Frost Prime,/Lotus/StoreItems/Powersuits/Frost/FrostPrime
Snow Globe,/Lotus/StoreItems/Powersuits/Frost/IceShieldAbilityCard
Ice Wave,/Lotus/StoreItems/Powersuits/Frost/IceSpikeAbilityCard
Freeze,/Lotus/StoreItems/Powersuits/Frost/IcicleAbilityCard
Mirage,/Lotus/StoreItems/Powersuits/Harlequin/Harlequin
Hall Of Mirrors,/Lotus/StoreItems/Powersuits/Harlequin/IllusionAbilityCard
Eclipse,/Lotus/StoreItems/Powersuits/Harlequin/LightAbilityCard
Sleight Of Hand,/Lotus/StoreItems/Powersuits/Harlequin/ObjectChangeAbilityCard
Prism,/Lotus/StoreItems/Powersuits/Harlequin/PrismAbilityCard
Chaos,/Lotus/StoreItems/Powersuits/Jade/ChaosAbilityCard
Psychic Bolts,/Lotus/StoreItems/Powersuits/Jade/DaggerAbilityCard
Nyx,/Lotus/StoreItems/Powersuits/Jade/Jade
Mind Control,/Lotus/StoreItems/Powersuits/Jade/MindControlAbilityCard
Absorb,/Lotus/StoreItems/Powersuits/Jade/SelfBulletAttractorAbilityCard
Decoy,/Lotus/StoreItems/Powersuits/Loki/DecoyAbilityCard
Radial Disarm,/Lotus/StoreItems/Powersuits/Loki/DisarmAbilityCard
Invisibility,/Lotus/StoreItems/Powersuits/Loki/InvisibilityAbilityCard
Loki,/Lotus/StoreItems/Powersuits/Loki/Loki
Loki Prime,/Lotus/StoreItems/Powersuits/Loki/LokiPrime
Switch Teleport,/Lotus/StoreItems/Powersuits/Loki/SwitchAbilityCard
Bullet Attractor,/Lotus/StoreItems/Powersuits/Mag/BulletAttractorAbilityCard
Crush,/Lotus/StoreItems/Powersuits/Mag/CrushAbilityCard
Mag,/Lotus/StoreItems/Powersuits/Mag/Mag
Mag Prime,/Lotus/StoreItems/Powersuits/Mag/MagPrime
Pull,/Lotus/StoreItems/Powersuits/Mag/PullAbilityCard
