Name,Type
Aru Stone Lantern,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternARecipe
Soru Stone Lantern,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternBRecipe
Survival Event Bronze Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventBronzeTrophyRecipe
Survival Event Gold Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventGoldTrophyRecipe
Survival Event Silver Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventSilverTrophyRecipe
Iyoro Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe
Tetuon Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBBRecipe
Gomeka Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBCRecipe
Sinsino Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBDRecipe
Tenno Banner A,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerARecipe
Tenno Banner B,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerBRecipe
Tenno Banner C,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerCRecipe
Tenno Banner D,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerDRecipe
Tenno Banner E,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerERecipe
Tenno Banner F,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerFRecipe
Tenno Banner G,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerGRecipe
Tenno Banner H,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerHRecipe
Tenno Banner I,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerIRecipe
Tenno Banner J,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerJRecipe
Tenno Banner K,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerKRecipe
Tenno Banner L,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerLRecipe
Tenno Banner M,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerMRecipe
Tenno Banner N,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerNRecipe
Tenno Banner O,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerORecipe
Tenno Banner P,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerPRecipe
8층 메달,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionEightLotusRecipe
9층 메달,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe
3층 메달,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionThreeBrainRecipe
잉어 연못,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoKoiPondRecipe
동상용 자리,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseRecipe
동상용 자리 (소형),/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseSmallRecipe
루트 크레이트,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoLootCrateARecipe
Shrine Totem A,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoShrineTotemARecipe
Floor Panel B,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoFloorPanelBRecipe
라이센스 컨테이너,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoIncenseContainerRecipe
Rock Sculpture,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoRockSculptureRecipe
Drum 1,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe
Drum 2,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe
Drum 3,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe
Drum 4,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe
Drum 5,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe
Drum 6,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe
Drum 7,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe
Drum 8,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe
Trading Post,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TradingPostRecipe
Treasury,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultContributionKioskRecipe
?,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe
Garden Arch,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenArchRecipe
Wooden Bench,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBenchRecipe
Wooden Bridge,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBridgeRecipe
Wooden Totem,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenTotemRecipe
Dokomo Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBARecipe
Jakari Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe
Katsuen Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe
Nishan Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe
Miyeti Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe
Rodoko Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandDRecipe
Ligumi Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe
Daru Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenFRecipe
Maho Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe
Fumiro Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenHRecipe
Yoshijo Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenJRecipe
ㄱ자 커넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe
십자형 커넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe
작은 복도,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorSmallARecipe
T자 커넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe
엘레베이터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanElevatorARecipe
그랜드 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandHallARecipe
그랜디스트 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandestHallARecipe
그레이트 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe
그레이터 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreaterHallARecipe
클랜 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanHallARecipe
장애물 코스,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanObstacleCourseARecipe
리액터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanPowerRoomARecipe
창고,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanStorageARecipe
Target Challenge,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoChallengeRoomA
ㄱ자 컨넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe
엘레베이터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElevatorRecipe
십자형 컨넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe
Extended Straight Hallway,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightLongRecipe
직선형 컨넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightRecipe
T자 컨넥터,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe
결투장,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoDuelRoomARecipe
Castitas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA
Temperantia Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenALarge
Industria Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB
Humilitas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC
Equinox Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenD
Caritas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenDLarge
Wooden Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenE
Aestas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF
Vosen Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenFLarge
Autumn Garden Stone,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenG
Leto Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge
Stone Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenH
Zen Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenI
Solace Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenILarge
Mosaic Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge
Junno Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge
Soleto Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenMLarge
Clan Grand Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe
Clan Grandest Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe
Clan Great Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe
Clan Greater Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe
클랜 홀,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoHallRecipe
Reactor,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoPowerRoomRecipe
아크 로,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorBaseRecipe
입자 가속기,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe
화학 정제공장,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorGrineerRecipe
성질 변환 장치,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorInfestedRecipe
Observatory,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ObservatoryRecipe
결투장,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomARecipe
결투장 Ii 는 결투를 위한 조금 더 다양한 장소를 제공합니다.,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomBRecipe
결투장 Iii,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomCRecipe
오라클,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabBaseRecipe
에너지 연구소,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabCorpusRecipe
화학 연구소,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabGrineerRecipe
생물학 연구소,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabInfestedRecipe
Orokin Lab,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabOrokinRecipe
Tenno Lab,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabTennoRecipe
섀도우 배럭스,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier2BarracksRecipe
스톰 배럭스,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier3BarracksRecipe
마운틴 배럭스,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier4BarracksRecipe
문 배럭스,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier5BarracksRecipe
Temple of Honor,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/TrophyRoomRecipe
Void Carry,/Lotus/StoreItems/Powersuits/All/CarryAbilityCard
Void Lure,/Lotus/StoreItems/Powersuits/All/LureAbilityCard
Repel,/Lotus/StoreItems/Powersuits/All/RepelAbilityCard
Deja Vu,/Lotus/StoreItems/Powersuits/All/ReturnAbilityCard
인비지빌리티,/Lotus/StoreItems/Powersuits/All/TeamInvisibilityAbilityCard
노바,/Lotus/StoreItems/Powersuits/AntiMatter/Anti
안티매터 드롭,/Lotus/StoreItems/Powersuits/AntiMatter/AntiMatterDropAbilityCard
몰레큐러 프라임,/Lotus/StoreItems/Powersuits/AntiMatter/MolecularPrimeAbilityCard
널 스타,/Lotus/StoreItems/Powersuits/AntiMatter/NullStarAbilityCard
웜 홀,/Lotus/StoreItems/Powersuits/AntiMatter/WormHoleAbilityCard
밴쉬,/Lotus/StoreItems/Powersuits/Banshee/Banshee
사운드 퀘이크,/Lotus/StoreItems/Powersuits/Banshee/EarthQuakeAbilityCard
소닉 붐,/Lotus/StoreItems/Powersuits/Banshee/PushAbilityCard
사일런스,/Lotus/StoreItems/Powersuits/Banshee/SilenceAbilityCard
소나,/Lotus/StoreItems/Powersuits/Banshee/SonarAbilityCard
Valkyr,/Lotus/StoreItems/Powersuits/Berserker/Berserker
Rip Line,/Lotus/StoreItems/Powersuits/Berserker/GrappleAbilityCard
Warcry,/Lotus/StoreItems/Powersuits/Berserker/IntimidateAbilityCard
Hysteria,/Lotus/StoreItems/Powersuits/Berserker/LastStandAbilityCard
Paralysis,/Lotus/StoreItems/Powersuits/Berserker/ShieldBlastAbilityCard
엠버,/Lotus/StoreItems/Powersuits/Ember/Ember
Ember Prime,/Lotus/StoreItems/Powersuits/Ember/EmberPrime
파이어 볼,/Lotus/StoreItems/Powersuits/Ember/FireBallAbilityCard
파이어 블래스트,/Lotus/StoreItems/Powersuits/Ember/FireBlastAbilityCard
오버히트,/Lotus/StoreItems/Powersuits/Ember/FireSkinAbilityCard
월드 온 파이어,/Lotus/StoreItems/Powersuits/Ember/WorldOnFireAbilityCard
엑스칼리버,/Lotus/StoreItems/Powersuits/Excalibur/Excalibur
엑스칼리버 프라임,/Lotus/StoreItems/Powersuits/Excalibur/ExcaliburPrime
레이디얼 블라인드,/Lotus/StoreItems/Powersuits/Excalibur/RadialBlindAbilityCard
레이디얼 자벨린,/Lotus/StoreItems/Powersuits/Excalibur/RadialJavelinAbilityCard
슬래쉬 대쉬,/Lotus/StoreItems/Powersuits/Excalibur/SlashDashAbilityCard
슈퍼 점프,/Lotus/StoreItems/Powersuits/Excalibur/SuperJumpAbilityCard
아발란체,/Lotus/StoreItems/Powersuits/Frost/AvalancheAbilityCard
프로스트,/Lotus/StoreItems/Powersuits/Frost/Frost
프로스트 프라임,/Lotus/StoreItems/Powersuits/Frost/FrostPrime
스노우 글로브,/Lotus/StoreItems/Powersuits/Frost/IceShieldAbilityCard
아이스 웨이브,/Lotus/StoreItems/Powersuits/Frost/IceSpikeAbilityCard
프리즈,/Lotus/StoreItems/Powersuits/Frost/IcicleAbilityCard
카오스,/Lotus/StoreItems/Powersuits/Jade/ChaosAbilityCard
사이킥 볼츠,/Lotus/StoreItems/Powersuits/Jade/DaggerAbilityCard
닉스,/Lotus/StoreItems/Powersuits/Jade/Jade
마인드 컨트롤,/Lotus/StoreItems/Powersuits/Jade/MindControlAbilityCard
업소브,/Lotus/StoreItems/Powersuits/Jade/SelfBulletAttractorAbilityCard
디코이,/Lotus/StoreItems/Powersuits/Loki/DecoyAbilityCard
레이디얼 디스암,/Lotus/StoreItems/Powersuits/Loki/DisarmAbilityCard
인비지빌리티,/Lotus/StoreItems/Powersuits/Loki/InvisibilityAbilityCard
로키,/Lotus/StoreItems/Powersuits/Loki/Loki
Loki Prime,/Lotus/StoreItems/Powersuits/Loki/LokiPrime
스위치 텔레포트,/Lotus/StoreItems/Powersuits/Loki/SwitchAbilityCard
불렛 어트랙터,/Lotus/StoreItems/Powersuits/Mag/BulletAttractorAbilityCard
크러쉬,/Lotus/StoreItems/Powersuits/Mag/CrushAbilityCard
매그,/Lotus/StoreItems/Powersuits/Mag/Mag
Mag Prime,/Lotus/StoreItems/Powersuits/Mag/MagPrime
풀,/Lotus/StoreItems/Powersuits/Mag/PullAbilityCard
쉴드 폴러라이즈,/Lotus/StoreItems/Powersuits/Mag/ShieldRegenAbilityCard
Shadows of the Dead,/Lotus/StoreItems/Powersuits/Necro/CloneTheDeadAbilityCard
Nekros,/Lotus/StoreItems/Powersuits/Necro/Necro
Desecrate,/Lotus/StoreItems/Powersuits/Necro/SearchTheDeadAbilityCard
Soul Punch,/Lotus/StoreItems/Powersuits/Necro/SoulPunchAbilityCard
Terrify,/Lotus/StoreItems/Powersuits/Necro/TerrorTotemAbilityCard
슈리켄,/Lotus/StoreItems/Powersuits/Ninja/GlaiveAbilityCard
애쉬,/Lotus/StoreItems/Powersuits/Ninja/Ninja
블레이드 스톰,/Lotus/StoreItems/Powersuits/Ninja/NinjaStormAbilityCard
스모크 스크린,/Lotus/StoreItems/Powersuits/Ninja/SmokeScreenAbilityCard
텔레포트,/Lotus/StoreItems/Powersuits/Ninja/TelelportToAbilityCard
Oberon,/Lotus/StoreItems/Powersuits/Paladin/Paladin
Reckoning,/Lotus/StoreItems/Powersuits/Paladin/ReckoningAbilityCard
Renewal,/Lotus/StoreItems/Powersuits/Paladin/RegenerationAbilityCard
Smite,/Lotus/StoreItems/Powersuits/Paladin/SmiteAbilityCard
Hallowed Ground,/Lotus/StoreItems/Powersuits/Paladin/StairwayToHeavenAbilityCard
Tempest Barrage,/Lotus/StoreItems/Powersuits/Pirate/CannonBarrageAbilityCard
Tentacle Swarm,/Lotus/StoreItems/Powersuits/Pirate/KrakenAbilityCard
Undertow,/Lotus/StoreItems/Powersuits/Pirate/LiquifyAbilityCard
Hydroid,/Lotus/StoreItems/Powersuits/Pirate/Pirate
Tidal Surge,/Lotus/StoreItems/Powersuits/Pirate/TidalWaveAbilityCard
레이디얼 블래스트,/Lotus/StoreItems/Powersuits/PowersuitAbilities/RadialBlastAbilityCard
아이언 스킨,/Lotus/StoreItems/Powersuits/Rhino/IronSkinAbilityCard
로어,/Lotus/StoreItems/Powersuits/Rhino/RadialBlastAbilityCard
라이노,/Lotus/StoreItems/Powersuits/Rhino/Rhino
라이노 차지,/Lotus/StoreItems/Powersuits/Rhino/RhinoChargeAbilityCard
Rhino Prime,/Lotus/StoreItems/Powersuits/Rhino/RhinoPrime
라이노 스톰프,/Lotus/StoreItems/Powersuits/Rhino/RhinoStompAbilityCard
미아즈마,/Lotus/StoreItems/Powersuits/Saryn/ExplosiveDissolveAbilityCard
베넘,/Lotus/StoreItems/Powersuits/Saryn/PoisonAbilityCard
새린,/Lotus/StoreItems/Powersuits/Saryn/Saryn
몰트,/Lotus/StoreItems/Powersuits/Saryn/ShedAbilityCard
컨테이젼,/Lotus/StoreItems/Powersuits/Saryn/WeaponPoisonAbilityCard
Dive Bomb,/Lotus/StoreItems/Powersuits/Tengu/DiveBombAbilityCard
Tail Wind,/Lotus/StoreItems/Powersuits/Tengu/TailWindAbilityCard
Zephyr,/Lotus/StoreItems/Powersuits/Tengu/Tengu
Tornado,/Lotus/StoreItems/Powersuits/Tengu/TornadoAbilityCard
Turbulence,/Lotus/StoreItems/Powersuits/Tengu/TurbulenceAbilityCard
바운스,/Lotus/StoreItems/Powersuits/Trapper/BounceTrapAbilityCard
바스티유,/Lotus/StoreItems/Powersuits/Trapper/LevTrapAbilityCard
볼텍스,/Lotus/StoreItems/Powersuits/Trapper/MagHoleAbilityCard
바우반,/Lotus/StoreItems/Powersuits/Trapper/Trapper
테슬라,/Lotus/StoreItems/Powersuits/Trapper/ZapTrapAbilityCard
블레싱,/Lotus/StoreItems/Powersuits/Trinity/BlessingAbilityCard
에너지 뱀파이어,/Lotus/StoreItems/Powersuits/Trinity/EnergyVampireAbilityCard
링크,/Lotus/StoreItems/Powersuits/Trinity/LinkAbilityCard
트리니티,/Lotus/StoreItems/Powersuits/Trinity/Trinity
웰 오브 라이프,/Lotus/StoreItems/Powersuits/Trinity/WellOfLifeAbilityCard
오버로드,/Lotus/StoreItems/Powersuits/Volt/OverloadAbilityCard
일렉트릭 쉴드,/Lotus/StoreItems/Powersuits/Volt/ShieldAbilityCard
쇼크,/Lotus/StoreItems/Powersuits/Volt/ShockAbilityCard
