/Lotus/Language/Items/Archwingsuitsprintspeedmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitSprintSpeedMod),/Lotus/Language/Game/Corpusswarmdronename (SpaceBattles/Drones/SwarmDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponelectricitydamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponElectricityDamageMod),/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponelectricitydamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponElectricityDamageMod),/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponfiredamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponFireDamageMod),/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponfiredamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponFireDamageMod),/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponfreezedamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponFreezeDamageMod),/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweaponfreezedamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponFreezeDamageMod),/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweapontoxicdamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponToxinDamageMod),/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Archwingweapontoxicdamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponToxinDamageMod),/Lotus/Language/Game/Corpusswarmshipname (SpaceBattles/Ships/SwarmShip),/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Avatarproctimemod (/Lotus/Upgrades/Mods/Warframe/AvatarProcTimeMod),Crewman Prod (Spaceman/AIWeek/MeleeSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Axestancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/AxeCmbOneMeleeTree),Grineer Napalm (AIWeek/IncendiaryBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Axestanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/AxeCmbTwoMeleeTree),Antico Psionico (AiWeek/Ancients/Ancient),/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Axestancec (/Lotus/Weapons/Tenno/Melee/MeleeTrees/AxeCmbThreeMeleeTree),/Lotus/Language/Game/Dispersionriotmoaname (BipedRobot/AIWeek/RiotBipedDispersion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Baitstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/Bait),/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Ballisticbatteryabilityaugmentname (/Lotus/Powersuits/Cowgirl/BallisticBatteryAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Banishabilityaugmentname (/Lotus/Powersuits/Magician/BanishAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Berserkerscreamabilityaugmentname (/Lotus/Powersuits/Berserker/IntimidateAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Carrierprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/BoomStick),/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Channelcritsmod (/Lotus/Upgrades/Mods/Melee/Channel/ChannelCritsMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Channelmeleemodfirerate (/Lotus/Upgrades/Mods/Melee/Channel/ChannelFireRateMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Channelparrystaminaredmod (/Lotus/Upgrades/Mods/Melee/Channel/ChannelParryStaminaRedMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Channelstatusmod (/Lotus/Upgrades/Mods/Melee/Channel/ChannelStatusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Channelvampiremod (/Lotus/Upgrades/Mods/Melee/Channel/ChannelVampireMod),/Lotus/Language/Game/Controlriotmoaname (BipedRobot/AIWeek/RiotBipedControl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Chaosabilityaugmentname (/Lotus/Powersuits/Jade/ChaosAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Clawstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/ClawCmbOneMeleeTree),Grineer Powerfist (AIWeek/PistonSawman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Clawstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/ClawCmbTwoMeleeTree),/Lotus/Language/Game/Grineermanicbombard (AIWeek/ManicRocketBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Clonethedeadabilityaugmentname (/Lotus/Powersuits/Necro/CloneTheDeadAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Coolantleakstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/CoolantLeak),/Lotus/Language/Game/Orokindrone (OrokinShieldDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedcritchancefireratepistolmod (/Lotus/Upgrades/Mods/Pistol/DualStat/CorruptedCritChanceFireRatePistol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedcritchancefirerateshotgunmod (/Lotus/Upgrades/Mods/Shotgun/DualStat/CorruptedCritChanceFireRateShotgun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedfireratedamagepistolmod (/Lotus/Upgrades/Mods/Pistol/DualStat/CorruptedFireRateDamagePistol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedfireratedamageriflemod (/Lotus/Upgrades/Mods/Rifle/DualStat/CorruptedFireRateDamageRifle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedfireratedamageshotgunmod (/Lotus/Upgrades/Mods/Shotgun/DualStat/CorruptedFireRateDamageShotgun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Corruptedpowerstrengthpowerdurationmod (/Lotus/Upgrades/Mods/Warframe/DualStat/CorruptedPowerStrengthPowerDurationWarframe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Crimsondervish (/Lotus/Weapons/Tenno/Melee/MeleeTrees/CrimsonDervishMeleeTree),Grineer Bombard (AIWeek/RocketBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Crushabilityaugmentname (/Lotus/Powersuits/Mag/CrushAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Daggerstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DaggerCmbOneMeleeTree),Crawler Nauseante (AiWeek/Crawlers/GraspingCrawler),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Daggerstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DaggerCmbTwoMeleeTree),Moa Shockwave (BipedRobot/AIWeek/ShockwaveBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Djinnprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/Thumper),/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),/Lotus/Language/Game/Corruptedlancer (RifleLancer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Dragonscalesabilityaugmentname (/Lotus/Powersuits/Dragon/DragonScalesAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Dropabilityaugmentname (/Lotus/Powersuits/AntiMatter/AntiMatterDropAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Dualdaggerstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualDaggerCmbOneMeleeTree),Crewman (Spaceman/AIWeek/ShotgunSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Dualdaggerstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualDaggerCmbTwoMeleeTree),/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
