Node,Planet,Mission Type,Faction,AI Spec,Mission Rewards,Drone Damage,Drone Damage Chance,Tier
/Lotus/Language/Locations/MercuryArchwingNode1,Mercurio,Extermination,Grineer,/Lotus/Types/Game/SpaceGrineerA,,20 - 50,0.2,2
,Mercurio,Assassination,Grineer,,,20 - 50,0.2,2
/Lotus/Language/Locations/Odin,Mercurio,Interception,Grineer,/Lotus/Types/Game/GrineerDefenseA,,20 - 50,0.2,2
/Lotus/Language/Locations/Suisei,Mercurio,Spy,Grineer,/Lotus/Types/Game/GrineerSquadOne,,20 - 50,0.2,2
/Lotus/Language/Locations/Pantheon,Mercurio,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,20 - 50,0.2,2
/Lotus/Language/Locations/Verdi,Mercurio,Deception,Grineer,/Lotus/Types/Game/GrineerSquadThree,,20 - 50,0.2,2
,Mercurio,Assassination,Grineer,,,20 - 50,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,0
/Lotus/Language/Locations/VPrime,Venere,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Ishtar,Venere,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Aphrodite,Venere,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Vesper,Venere,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Cytherean,Venere,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/EGate,Venere,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,20 - 40,0.2,0
/Lotus/Language/Locations/Linea,Venere,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
,Venere,Assassination,Grineer,,,20 - 40,0.2,0
/Lotus/Language/Locations/Fossa,Venere,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Conclave,Venere,MT_PVP,Corrupted,,,20 - 40,0.2,1
/Lotus/Language/Locations/Unda,Venere,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Malva,Venere,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,20 - 40,0.2,1
,Venere,Assassination,Grineer,,,20 - 40,0.2,1
,Venere,Assassination,Grineer,,,20 - 40,0.2,1
/Lotus/Language/Locations/Venera,Venere,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
/Lotus/Language/Locations/Tessera,Venere,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Kiliken,Venere,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
/Lotus/Language/Locations/Romula,Venere,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,2
/Lotus/Language/Locations/RelayStationVenus,Venere,MT_PVP,Corrupted,,,20 - 40,0.2,2
/Lotus/Language/Locations/VenusArchwingNode1,Venere,Extermination,Corpus,/Lotus/Types/Game/TRExterminateA,,20 - 40,0.2,2
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
/Lotus/Language/Locations/Tethra,Venere,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,20 - 40,0.2,3
,Venere,Assassination,Grineer,,,20 - 40,0.2,3
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Mantle,Terra,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Mariana,Terra,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Cambria,Terra,Spy,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Everest,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Pacific,Terra,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Lith,Terra,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,,10 - 50,0.30000001,0
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,0
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,0
/Lotus/Language/Locations/EPrime,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Gaia,Terra,Interception,Grineer,/Lotus/Types/Game/ForestGrineerTerritoriesOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Eurasia,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Lua,Terra,MT_EXCAVATE,Grineer,/Lotus/Types/Game/ForestGrineerExcavationA,,10 - 50,0.30000001,1
/Lotus/Language/Locations/RelayStationEarth,Terra,MT_PVP,Corrupted,,,10 - 50,0.30000001,1
/Lotus/Language/G1Quests/PortalEventName,Terra,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Oro,Terra,Assassination,Grineer,/Lotus/Types/Game/ForestBossGrineerSquadOne,,10 - 50,0.30000001,1
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Coba,Terra,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,10 - 50,0.30000001,1
/Lotus/Language/Locations/EarthArchwingNode1,Terra,Interception,Grineer,/Lotus/Types/Game/SpaceGrineerDefenseA,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
/Lotus/Language/Locations/Tikal,Terra,MT_EXCAVATE,Grineer,/Lotus/Types/Game/ForestGrineerExcavationA,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
,Terra,Assassination,Grineer,,,10 - 50,0.30000001,2
/Lotus/Language/Locations/Arcadia,Marte,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,0
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,0
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Tharsis,Marte,Sabotage,Corpus,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Ares,Marte,Capture,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Olympus,Marte,Defense,Grineer,/Lotus/Types/Game/DesertGrineerDefenseA,,20 - 50,0.30000001,0
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Vallis,Marte,Rescue,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Hellas,Marte,Mobile Defense,Grineer,/Lotus/Types/Game/CorpusGrineerDesertMix,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Alator,Marte,Capture,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Arval,Marte,Extermination,Grineer,/Lotus/Types/Game/CorpusGrineerDesertMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Ultor,Marte,Extermination,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Augustus,Marte,Interception,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,1
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Ara,Marte,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,1
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,1
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Silvanus,Marte,Extermination,Grineer,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Martialis,Marte,Spy,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Kadesh,Marte,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 50,0.30000001,2
Blackout,Marte,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/War,Marte,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Elatha,Marte,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Gradivus,Marte,Sabotage,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Wahiba,Marte,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Quirinus,Marte,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Spear,Marte,Rescue,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,2
/Lotus/Language/Locations/MarsArchwingNode1,Marte,Extermination,Corpus,/Lotus/Types/Game/TRExterminateA,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
Blackout,Marte,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,3
,Marte,Assassination,Grineer,,,20 - 50,0.30000001,3
/Lotus/Language/Locations/Ganymede,Giove,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Adrastea,Giove,Spy,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Amalthea,Giove,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,0
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Metis,Giove,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Io,Giove,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Elara,Giove,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalB,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Thebe,Giove,Deception,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Conclave,Giove,MT_PVP,Corpus,,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Callisto,Giove,Interception,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Carpo,Giove,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Themisto,Giove,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Carme,Giove,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Sinai,Giove,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Bres,Giove,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Ananke,Giove,Capture,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/JupiterArchwingNode1,Giove,Sabotage,Corpus,/Lotus/Types/Game/TRExterminateB,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/Cameria,Giove,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
,Giove,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/Hyperion,Saturno,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,0
/Lotus/Language/Locations/Epimetheus,Saturno,Deception,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,0
,Saturno,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Helene,Saturno,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,0
,Saturno,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Enceladus,Saturno,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
/Lotus/Language/Locations/Titan,Saturno,Spy,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,0
,Saturno,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Dione,Saturno,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
,Saturno,Assassination,Grineer,,,30 - 60,0.5,1
/Lotus/Language/Locations/Mimas,Saturno,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,1
/Lotus/Language/Locations/Iapetus,Saturno,Interception,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,1
/Lotus/Language/Locations/Janus,Saturno,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 60,0.5,1
/Lotus/Language/Locations/Keeler,Saturno,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/Tethys,Saturno,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,1
,Saturno,Assassination,Grineer,,,30 - 60,0.5,1
/Lotus/Language/Locations/Phoebe,Saturno,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/Rhea,Saturno,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/RelayStationSaturn,Saturno,MT_PVP,Corrupted,,,30 - 60,0.5,2
/Lotus/Language/Locations/Pallene,Saturno,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
/Lotus/Language/Locations/Telesto,Saturno,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,2
/Lotus/Language/Locations/Aegaeon,Saturno,Spy,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,2
/Lotus/Language/Locations/Methone,Saturno,Deception,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,2
/Lotus/Language/Locations/Cassini,Saturno,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,2
/Lotus/Language/Locations/Anthe,Saturno,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,2
,Saturno,Assassination,Grineer,,,30 - 60,0.5,2
/Lotus/Language/Locations/Numa,Saturno,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
/Lotus/Language/Locations/Birog,Saturno,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,3
/Lotus/Language/Locations/Calypso,Saturno,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,3
,Saturno,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/SaturnArchwingNode1,Saturno,Extermination,Grineer,/Lotus/Types/Game/SpaceGrineerB,,30 - 60,0.5,3
,Saturno,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveCTF,Saturno,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveTDM,Saturno,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveDM,Saturno,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/Piscinas,Saturno,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 60,0.5,3
,Saturno,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/Caracol,Saturno,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 60,0.5,3
/Lotus/Language/Locations/Oberon,Urano,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Ariel,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,0
,Urano,Assassination,Grineer,,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Titania,Urano,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Umbriel,Urano,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Cordelia,Urano,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,0
,Urano,Assassination,Grineer,,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Miranda,Urano,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Ophelia,Urano,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Portia,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Cressida,Urano,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Juliet,Urano,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Desdemona,Urano,Capture,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Cupid,Urano,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Rosalind,Urano,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,1
,Urano,Assassination,Grineer,,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Bianca,Urano,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,1
/Lotus/Language/Locations/SealabGeneric,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,1
/Lotus/Language/Locations/SealabGeneric,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Prospero,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Perdita,Urano,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Mab,Urano,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Setebos,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Caliban,Urano,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
,Urano,Assassination,Grineer,,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Puck,Urano,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,2
/Lotus/Language/Locations/SealabGeneric,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
/Lotus/Language/Locations/SealabGeneric,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Ur,Urano,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Sycorax,Urano,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Stephano,Urano,Interception,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Trinculo,Urano,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,3
/Lotus/Language/Locations/UranusArchwingNode1,Urano,Interception,Grineer,/Lotus/Types/Game/SpaceGrineerDefenseC,,30 - 70,0.40000001,3
,Urano,Assassination,Grineer,,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Assur,Urano,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/SealabGeneric,Urano,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Larissa,Nettuno,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,0
/Lotus/Language/Locations/Thalassa,Nettuno,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
/Lotus/Language/Locations/Naiad,Nettuno,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
/Lotus/Language/Locations/Galatea,Nettuno,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,0
,Nettuno,Assassination,Grineer,,,30 - 70,0.5,0
,Nettuno,Assassination,Grineer,,,30 - 70,0.5,0
/Lotus/Language/Locations/Proteus,Nettuno,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 70,0.5,0
/Lotus/Language/Locations/Triton,Nettuno,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,30 - 70,0.5,0
/Lotus/Language/Locations/Despina,Nettuno,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,30 - 70,0.5,0
/Lotus/Language/Locations/Sao,Nettuno,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
/Lotus/Language/Locations/Halimede,Nettuno,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
,Nettuno,Assassination,Grineer,,,30 - 70,0.5,1
/Lotus/Language/Locations/Neso,Nettuno,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
/Lotus/Language/Locations/NeptuneArchwingNode1,Nettuno,Sabotage,Corpus,/Lotus/Types/Game/TRExterminateC,,30 - 70,0.5,1
/Lotus/Language/Locations/Psamathe,Nettuno,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
/Lotus/Language/Locations/Laomedeia,Nettuno,Spy,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
,Nettuno,Assassination,Grineer,,,30 - 70,0.5,1
/Lotus/Language/Locations/Nereid,Nettuno,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
/Lotus/Language/Locations/Yursa,Nettuno,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.5,2
/Lotus/Language/Locations/Kelashin,Nettuno,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.5,2
