Mob Name,Mods,,,,,,,,,,,,,,,,,
/Lotus/Language/Game/Corpusjetspacemanthreename (SpaceBattles/CrewMan/JetpackMarineThree),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpusjetspacemantwoname (SpaceBattles/CrewMan/JetpackMarineTwo),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpuslasershipname (SpaceBattles/Ships/LaserShip),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpusminijackal (QuadRobot/MiniBoss/QuadRobotMiniBoss),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Organ Shatter (/Lotus/Upgrades/Mods/Melee/WeaponCritDamageMod),Stormbringer (/Lotus/Upgrades/Mods/Rifle/WeaponElectricityDamageMod),,,,,,,,,,,,,,
/Lotus/Language/Game/Corpuspodname (SpaceBattles/Ships/CrpPod),/Lotus/Language/Items/Archwingmeleefireratemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeFireRateMod),/Lotus/Language/Items/Archwingsuithealthmaxmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitHealthMaxMod),/Lotus/Language/Items/Archwingsuitshieldrechargeratemod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitShieldRechargeRateMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,,
/Lotus/Language/Game/Corpusswarmdronename (SpaceBattles/Drones/SwarmDrone),/Lotus/Language/Items/Archwingmeleestatuschancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeStatusChanceMod),/Lotus/Language/Items/Archwingrifledamageamountmod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleDamageAmountMod),/Lotus/Language/Items/Archwingsuitsprintspeedmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitSprintSpeedMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,,
/Lotus/Language/Game/Corpusswarmshipname (SpaceBattles/Ships/SwarmShip),/Lotus/Language/Items/Archwingmeleefireratemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeFireRateMod),/Lotus/Language/Items/Archwingriflefireratemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleFireRateMod),/Lotus/Language/Items/Archwingweapontoxicdamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponToxinDamageMod),/Lotus/Language/Items/Archwingsuitarmourmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitArmourMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),/Lotus/Language/Items/Meleemodcritfireratebonus (/Lotus/Upgrades/Mods/Melee/WeaponCritFireRateBonusMod),/Lotus/Language/Items/Warframemodparryreflect (/Lotus/Upgrades/Mods/Warframe/AvatarParryReflectMod),/Lotus/Language/Items/Warframemodpowertohealthondeath (/Lotus/Upgrades/Mods/Warframe/AvatarPowerToHealthOnDeathMod),/Lotus/Language/Items/Warframemodslideboost (/Lotus/Upgrades/Mods/Warframe/AvatarSlideBoostMod),/Lotus/Language/Items/Staffstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Corruptedcrewman (RifleSpaceman),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Glaive Reflection (/Lotus/Upgrades/Mods/Melee/WeaponGlaiveReflectionDecreaseMod),/Lotus/Language/Items/Pistolmodnoisereduction (/Lotus/Upgrades/Mods/Pistol/WeaponNoiseReductionMod),/Lotus/Language/Items/Pistolmodrecoilreduction (/Lotus/Upgrades/Mods/Pistol/WeaponRecoilReductionMod),/Lotus/Language/Items/Sentinelmodoverheatdamage (/Lotus/Upgrades/Mods/Sentinel/SentinelOverheatDamageMod),/Lotus/Language/Items/Whipstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbTwoMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedheavygunner (OrokinHeavyFemale),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Whirlwind (/Lotus/Upgrades/Mods/Melee/WeaponGlaiveSpeedMod),/Lotus/Language/Items/Sentinelmoddropchance (/Lotus/Upgrades/Mods/Sentinel/SentinelDropChanceMod),/Lotus/Language/Items/Warframemodtimelimitincrease (/Lotus/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),/Lotus/Language/Items/Staffstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbTwoMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedlancer (RifleLancer),/Lotus/Language/Items/Itemvacuumstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/ItemVacum),/Lotus/Language/Items/Djinnprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/Thumper),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Glaive Power Throw (/Lotus/Upgrades/Mods/Melee/WeaponGlaivePowerthrowMod),/Lotus/Language/Items/Meleemodfinisherdamage (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFinisherDamageMod),/Lotus/Language/Items/Poisondamageriflemod (/Lotus/Upgrades/Mods/Rifle/WeaponToxinDamageMod),/Lotus/Language/Items/Whipstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),/Lotus/Language/Items/Baitstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/Bait),/Lotus/Language/Items/Carrierprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/BoomStick),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),/Lotus/Language/Items/Meleemodstaminabonus (/Lotus/Upgrades/Mods/Melee/WeaponStaminaBonusMod),/Lotus/Language/Items/Warframemodautoparry (/Lotus/Upgrades/Mods/Warframe/AvatarAutoParryMod),/Lotus/Language/Items/Polearmstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/PolearmCmbTwoMeleeTree),/Lotus/Language/Items/Tonfastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/TonfaCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Crpexcavationcarrier (Spaceman/AIWeek/CarrierSpaceman),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Fury (/Lotus/Upgrades/Mods/Melee/WeaponFireRateMod),Reach (/Lotus/Upgrades/Mods/Melee/WeaponMeleeRangeIncMod),No Return (/Lotus/Upgrades/Mods/Pistol/WeaponArmorPiercingDamageMod),Ammo Drum (/Lotus/Upgrades/Mods/Rifle/WeaponAmmoMaxMod),/Lotus/Language/Items/Scythestancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/ScytheCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Deathsquadaname (DeathSquad/DeathSquadA),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Barrel Diffusion (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),Split Chamber (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Hell's Chamber (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Deathsquadbname (DeathSquad/DeathSquadB),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Barrel Diffusion (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),Split Chamber (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Hell's Chamber (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Deathsquadcname (DeathSquad/DeathSquadC),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Barrel Diffusion (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),Split Chamber (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Hell's Chamber (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDrone),Crowd Dispersion (/Lotus/Types/Sentinels/SentinelPrecepts/CrowdDispersion),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Magazine Warp (/Lotus/Upgrades/Mods/Rifle/WeaponClipMaxMod),Split Chamber (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Stretch (/Lotus/Upgrades/Mods/Warframe/AvatarAbilityRangeMod),Diamond Skin (/Lotus/Upgrades/Mods/Warframe/AvatarDamageResistanceLaser),/Lotus/Language/Items/Glaivestancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/GlaiveCmbOneMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Dispersionriotmoaname (BipedRobot/AIWeek/RiotBipedDispersion),Revenge (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Molten Impact (/Lotus/Upgrades/Mods/Melee/WeaponFireDamageMod),Smite Grineer (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFactionDamageGrineer),Ammo Drum (/Lotus/Upgrades/Mods/Rifle/WeaponAmmoMaxMod),/Lotus/Language/Items/Axestancec (/Lotus/Weapons/Tenno/Melee/MeleeTrees/AxeCmbThreeMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpaceman),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Fury (/Lotus/Upgrades/Mods/Melee/WeaponFireRateMod),/Lotus/Language/Items/Slashdamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponSlashDamageMod),No Return (/Lotus/Upgrades/Mods/Pistol/WeaponArmorPiercingDamageMod),/Lotus/Language/Items/Poisondamageriflemod (/Lotus/Upgrades/Mods/Rifle/WeaponToxinDamageMod),/Lotus/Language/Items/Dualdaggerstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualDaggerCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineerbeastmastername (AIWeek/BeastMaster),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),North Wind (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),Reflex Coil (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),Pressure Point (/Lotus/Upgrades/Mods/Melee/WeaponMeleeDamageMod),Smite Grineer (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFactionDamageGrineer),Point Strike (/Lotus/Upgrades/Mods/Rifle/WeaponCritChanceMod),Fast Hands (/Lotus/Upgrades/Mods/Rifle/WeaponReloadSpeedMod),Flow (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),,,,,,,,
/Lotus/Language/Game/Grineerbladesawmandesert (Desert/BladeSawman),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),North Wind (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),Reflex Coil (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),/Lotus/Language/Items/Poisondamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponToxinDamageMod),/Lotus/Language/Items/Pistolproctimemod (/Lotus/Upgrades/Mods/Pistol/WeaponProcTimeMod),Thunderclap (/Lotus/Upgrades/Mods/Rifle/WeaponStunChanceMod),Blunderbuss (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),Flow (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),/Lotus/Language/Items/Katanastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbOneMeleeTree),,,,,,,,,
/Lotus/Language/Game/Grineerbladesawmanforest (Forest/BladeSawman),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),North Wind (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),Reflex Coil (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),/Lotus/Language/Items/Poisondamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponToxinDamageMod),/Lotus/Language/Items/Pistolproctimemod (/Lotus/Upgrades/Mods/Pistol/WeaponProcTimeMod),Thunderclap (/Lotus/Upgrades/Mods/Rifle/WeaponStunChanceMod),Blunderbuss (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),Flow (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),/Lotus/Language/Items/Katanastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbOneMeleeTree),,,,,,,,,
/Lotus/Language/Game/Grineerbombardminigundesert (Desert/HeavyFemaleGrineerDesert),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare Fusion Core (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Slip Magazine (/Lotus/Upgrades/Mods/Pistol/WeaponClipMaxMod),Magazine Warp (/Lotus/Upgrades/Mods/Rifle/WeaponClipMaxMod),Shell Compression (/Lotus/Upgrades/Mods/Shotgun/WeaponAmmoMaxMod),Blunderbuss (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),/Lotus/Language/Items/Katanastanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingweapontoxicdamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponToxinDamageMod),/Lotus/Language/Items/Archwingriflefireiterationsmod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleFireIterationsMod),/Lotus/Language/Items/Archwingsuitabilityefficiencymod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitAbilityEfficiencyMod),Common Fusion Core (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Grineereliteriflelancerdesert (Desert/EliteRifleLancer),Revenge (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Quickdraw (/Lotus/Upgrades/Mods/Pistol/WeaponReloadSpeedMod),/Lotus/Language/Items/Slashdamagepistolmod (/Lotus/Upgrades/Mods/Pistol/WeaponSlashDamageMod),Thunderbolt (/Lotus/Upgrades/Mods/Rifle/BowExplosionChanceMod),/Lotus/Language/Items/Warframemodbleedoutmodifier (/Lotus/Upgrades/Mods/Warframe/AvatarBleedoutDelayMod),Redirection (/Lotus/Upgrades/Mods/Warframe/AvatarShieldMaxMod),/Lotus/Language/Items/Dualswordstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineereliteriflelancerforest (Forest/EliteRifleLancer),Revenge (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Uncommon Fusion Core (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Quickdraw (/Lotus/Upgrades/Mods/Pistol/WeaponReloadSpeedMod),/Lotus/Language/Items/Slashdamagepistolmod (/Lotus/Upgrades/Mods/Pistol/WeaponSlashDamageMod),Thunderbolt (/Lotus/Upgrades/Mods/Rifle/BowExplosionChanceMod),/Lotus/Language/Items/Warframemodbleedoutmodifier (/Lotus/Upgrades/Mods/Warframe/AvatarBleedoutDelayMod),Redirection (/Lotus/Upgrades/Mods/Warframe/AvatarShieldMaxMod),/Lotus/Language/Items/Dualswordstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),,,,,,,,,,
