Node,Planet,Mission Type,Faction,AI Spec,Mission Rewards,Drone Damage,Drone Damage Chance,Tier
/Lotus/Language/Locations/VPrime,Венера,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Ishtar,Венера,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Aphrodite,Венера,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Vesper,Венера,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/Cytherean,Венера,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
/Lotus/Language/Locations/EGate,Венера,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,20 - 40,0.2,0
/Lotus/Language/Locations/Linea,Венера,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
,Венера,Assassination,Grineer,,,20 - 40,0.2,0
/Lotus/Language/Locations/Fossa,Венера,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Conclave,Венера,MT_PVP,Corrupted,,,20 - 40,0.2,1
/Lotus/Language/Locations/Unda,Венера,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Malva,Венера,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,20 - 40,0.2,1
,Венера,Assassination,Grineer,,,20 - 40,0.2,1
,Венера,Assassination,Grineer,,,20 - 40,0.2,1
/Lotus/Language/Locations/Venera,Венера,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
/Lotus/Language/Locations/Tessera,Венера,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
/Lotus/Language/Locations/Kiliken,Венера,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 40,0.2,1
/Lotus/Language/Locations/Romula,Венера,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,2
/Lotus/Language/Locations/RelayStationVenus,Венера,MT_PVP,Corrupted,,,20 - 40,0.2,2
/Lotus/Language/Locations/VenusArchwingNode1,Венера,Extermination,Corpus,/Lotus/Types/Game/TRExterminateA,,20 - 40,0.2,2
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
/Lotus/Language/Locations/Tethra,Венера,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,20 - 40,0.2,3
,Венера,Assassination,Grineer,,,20 - 40,0.2,3
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Mantle,Земля,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Mariana,Земля,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Cambria,Земля,Spy,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Everest,Земля,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Pacific,Земля,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,0
/Lotus/Language/Locations/Lith,Земля,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,,10 - 50,0.30000001,0
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,0
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,0
/Lotus/Language/Locations/EPrime,Земля,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Gaia,Земля,Interception,Grineer,/Lotus/Types/Game/ForestGrineerTerritoriesOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Eurasia,Земля,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Lua,Земля,MT_EXCAVATE,Grineer,/Lotus/Types/Game/ForestGrineerExcavationA,,10 - 50,0.30000001,1
/Lotus/Language/Locations/RelayStationEarth,Земля,MT_PVP,Corrupted,,,10 - 50,0.30000001,1
/Lotus/Language/G1Quests/PortalEventName,Земля,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadOne,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Oro,Земля,Assassination,Grineer,/Lotus/Types/Game/ForestBossGrineerSquadOne,,10 - 50,0.30000001,1
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,1
/Lotus/Language/Locations/Coba,Земля,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,10 - 50,0.30000001,1
/Lotus/Language/Locations/EarthArchwingNode1,Земля,Interception,Grineer,/Lotus/Types/Game/SpaceGrineerDefenseA,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
/Lotus/Language/Locations/Tikal,Земля,MT_EXCAVATE,Grineer,/Lotus/Types/Game/ForestGrineerExcavationA,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
,Земля,Assassination,Grineer,,,10 - 50,0.30000001,2
/Lotus/Language/Locations/Arcadia,Марс,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,0
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,0
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Tharsis,Марс,Sabotage,Corpus,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Ares,Марс,Capture,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Olympus,Марс,Defense,Grineer,/Lotus/Types/Game/DesertGrineerDefenseA,,20 - 50,0.30000001,0
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Vallis,Марс,Rescue,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Hellas,Марс,Mobile Defense,Grineer,/Lotus/Types/Game/CorpusGrineerDesertMix,,20 - 50,0.30000001,0
/Lotus/Language/Locations/Alator,Марс,Capture,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Arval,Марс,Extermination,Grineer,/Lotus/Types/Game/CorpusGrineerDesertMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Ultor,Марс,Extermination,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Augustus,Марс,Interception,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,1
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Ara,Марс,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,20 - 50,0.30000001,1
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,1
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Silvanus,Марс,Extermination,Grineer,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,1
/Lotus/Language/Locations/Martialis,Марс,Spy,Corpus,/Lotus/Types/Game/CorpusSquadC,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Kadesh,Марс,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 50,0.30000001,2
Blackout,Марс,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/War,Марс,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Elatha,Марс,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Gradivus,Марс,Sabotage,Corpus,/Lotus/Types/Game/CorpusGrineerMix,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Wahiba,Марс,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Quirinus,Марс,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,20 - 50,0.30000001,2
/Lotus/Language/Locations/Spear,Марс,Rescue,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,2
/Lotus/Language/Locations/MarsArchwingNode1,Марс,Extermination,Corpus,/Lotus/Types/Game/TRExterminateA,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
Blackout,Марс,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,20 - 50,0.30000001,3
,Марс,Assassination,Grineer,,,20 - 50,0.30000001,3
/Lotus/Language/Locations/Ganymede,Юпітер,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Adrastea,Юпітер,Spy,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Amalthea,Юпітер,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,0
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Metis,Юпітер,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Io,Юпітер,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Elara,Юпітер,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalB,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Thebe,Юпітер,Deception,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,0
/Lotus/Language/Locations/Conclave,Юпітер,MT_PVP,Corpus,,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Callisto,Юпітер,Interception,Corpus,/Lotus/Types/Game/CorpusSquadDefenseB,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Carpo,Юпітер,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Themisto,Юпітер,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Carme,Юпітер,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Sinai,Юпітер,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Bres,Юпітер,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
/Lotus/Language/Locations/Ananke,Юпітер,Capture,Corpus,/Lotus/Types/Game/CorpusSquadD,,20 - 60,0.40000001,1
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/JupiterArchwingNode1,Юпітер,Sabotage,Corpus,/Lotus/Types/Game/TRExterminateB,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/Cameria,Юпітер,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
,Юпітер,Assassination,Grineer,,,20 - 60,0.40000001,2
/Lotus/Language/Locations/Hyperion,Сатурн,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,0
/Lotus/Language/Locations/Epimetheus,Сатурн,Deception,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,0
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Helene,Сатурн,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,0
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Enceladus,Сатурн,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
/Lotus/Language/Locations/Titan,Сатурн,Spy,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,0
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,0
/Lotus/Language/Locations/Dione,Сатурн,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,0
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,1
/Lotus/Language/Locations/Mimas,Сатурн,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,1
/Lotus/Language/Locations/Iapetus,Сатурн,Interception,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,1
/Lotus/Language/Locations/Janus,Сатурн,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 60,0.5,1
/Lotus/Language/Locations/Keeler,Сатурн,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/Tethys,Сатурн,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,1
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,1
/Lotus/Language/Locations/Phoebe,Сатурн,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/Rhea,Сатурн,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,1
/Lotus/Language/Locations/RelayStationSaturn,Сатурн,MT_PVP,Corrupted,,,30 - 60,0.5,2
/Lotus/Language/Locations/Pallene,Сатурн,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
/Lotus/Language/Locations/Telesto,Сатурн,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 60,0.5,2
/Lotus/Language/Locations/Aegaeon,Сатурн,Spy,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 60,0.5,2
/Lotus/Language/Locations/Methone,Сатурн,Deception,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,2
/Lotus/Language/Locations/Cassini,Сатурн,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 60,0.5,2
/Lotus/Language/Locations/Anthe,Сатурн,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 60,0.5,2
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,2
/Lotus/Language/Locations/Numa,Сатурн,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 60,0.5,2
/Lotus/Language/Locations/Birog,Сатурн,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 60,0.5,3
/Lotus/Language/Locations/Calypso,Сатурн,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 60,0.5,3
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/SaturnArchwingNode1,Сатурн,Extermination,Grineer,/Lotus/Types/Game/SpaceGrineerB,,30 - 60,0.5,3
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveCTF,Сатурн,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveTDM,Сатурн,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/ConclaveDM,Сатурн,MT_PVP,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/Piscinas,Сатурн,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 60,0.5,3
,Сатурн,Assassination,Grineer,,,30 - 60,0.5,3
/Lotus/Language/Locations/Caracol,Сатурн,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 60,0.5,3
/Lotus/Language/Locations/Oberon,Уран,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Ariel,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,0
,Уран,Assassination,Grineer,,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Titania,Уран,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Umbriel,Уран,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Cordelia,Уран,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,0
,Уран,Assassination,Grineer,,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Miranda,Уран,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Ophelia,Уран,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,0
/Lotus/Language/Locations/Portia,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Cressida,Уран,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Juliet,Уран,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Desdemona,Уран,Capture,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Cupid,Уран,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Rosalind,Уран,Spy,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,1
,Уран,Assassination,Grineer,,,30 - 70,0.40000001,1
/Lotus/Language/Locations/Bianca,Уран,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,1
/Lotus/Language/Locations/SealabGeneric,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,1
/Lotus/Language/Locations/SealabGeneric,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Prospero,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Perdita,Уран,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Mab,Уран,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Setebos,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Caliban,Уран,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
,Уран,Assassination,Grineer,,,30 - 70,0.40000001,2
/Lotus/Language/Locations/Puck,Уран,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,2
/Lotus/Language/Locations/SealabGeneric,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,2
/Lotus/Language/Locations/SealabGeneric,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Ur,Уран,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Sycorax,Уран,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Stephano,Уран,Interception,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Trinculo,Уран,Capture,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 70,0.40000001,3
/Lotus/Language/Locations/UranusArchwingNode1,Уран,Interception,Grineer,/Lotus/Types/Game/SpaceGrineerDefenseC,,30 - 70,0.40000001,3
,Уран,Assassination,Grineer,,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Assur,Уран,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,3
/Lotus/Language/Locations/SealabGeneric,Уран,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 70,0.40000001,3
/Lotus/Language/Locations/Larissa,Нептун,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,0
/Lotus/Language/Locations/Thalassa,Нептун,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
/Lotus/Language/Locations/Naiad,Нептун,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,0
/Lotus/Language/Locations/Galatea,Нептун,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,0
,Нептун,Assassination,Grineer,,,30 - 70,0.5,0
,Нептун,Assassination,Grineer,,,30 - 70,0.5,0
/Lotus/Language/Locations/Proteus,Нептун,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 70,0.5,0
/Lotus/Language/Locations/Triton,Нептун,MT_EXCAVATE,Corpus,/Lotus/Types/Game/CorpusExcavationA,,30 - 70,0.5,0
/Lotus/Language/Locations/Despina,Нептун,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,30 - 70,0.5,0
/Lotus/Language/Locations/Sao,Нептун,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
/Lotus/Language/Locations/Halimede,Нептун,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
,Нептун,Assassination,Grineer,,,30 - 70,0.5,1
/Lotus/Language/Locations/Neso,Нептун,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
/Lotus/Language/Locations/NeptuneArchwingNode1,Нептун,Sabotage,Corpus,/Lotus/Types/Game/TRExterminateC,,30 - 70,0.5,1
/Lotus/Language/Locations/Psamathe,Нептун,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,30 - 70,0.5,1
/Lotus/Language/Locations/Laomedeia,Нептун,Spy,Corpus,/Lotus/Types/Game/CorpusSquadB,,30 - 70,0.5,1
,Нептун,Assassination,Grineer,,,30 - 70,0.5,1
/Lotus/Language/Locations/Nereid,Нептун,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.5,1
/Lotus/Language/Locations/Yursa,Нептун,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.5,2
