Node,Planet,Mission Type,Faction,AI Spec,Mission Rewards,Drone Damage,Drone Damage Chance,Tier
Vesper,Vênus,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,/Lotus/Types/Game/MissionDecks/IntelMissionRewardsA,20 - 40,0.2,0
Cytherean,Vênus,Extermination,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,0
E Gate,Vênus,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,/Lotus/Types/Game/MissionDecks/SurvivalMissionRewards/SurvivalLowLevelRewards,20 - 40,0.2,0
Linea,Vênus,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,/Lotus/Types/Game/MissionDecks/RescueMissionRewards/RescueMissionRewardsEasy,20 - 40,0.2,0
,Vênus,Assassination,Grineer,,,20 - 40,0.2,0
Fossa,Vênus,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,/Lotus/Types/Game/MissionDecks/BossMissionRewards/RhinoRewards,20 - 40,0.2,1
Conclave,Vênus,MT_PVP,Corrupted,,,20 - 40,0.2,1
Unda,Vênus,Spy,Corpus,/Lotus/Types/Game/CorpusSquadA,/Lotus/Types/Game/MissionDecks/IntelMissionRewardsA,20 - 40,0.2,1
Malva,Vênus,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,/Lotus/Types/Game/MissionDecks/SurvivalMissionRewards/SurvivalBadlandsLowLevelRewards,20 - 40,0.2,1
,Vênus,Assassination,Grineer,,,20 - 40,0.2,1
,Vênus,Assassination,Grineer,,,20 - 40,0.2,1
Venera,Vênus,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,/Lotus/Types/Game/MissionDecks/DefenseMissionRewards/DefenseMissionRewardsEasy,20 - 40,0.2,1
Tessera,Vênus,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,20 - 40,0.2,1
Kiliken,Vênus,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,/Lotus/Types/Game/MissionDecks/DefenseMissionRewards/DefenseMissionRewardsEasy,20 - 40,0.2,1
Romula,Vênus,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,/Lotus/Types/Game/MissionDecks/DefenseMissionRewards/BadlandsDefenseMissionRewards,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
Tethra,Vênus,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSabotageEvent,,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
Vesper Relay,Vênus,MT_PVP,Corrupted,,,20 - 40,0.2,2
,Vênus,Assassination,Grineer,,,20 - 40,0.2,2
,Terra,Assassination,Grineer,,,0 - 0,0,0
Mantle,Terra,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,/Lotus/Types/Game/MissionDecks/CaptureMissionRewardsA,0 - 0,0,0
Mariana,Terra,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,/Lotus/Types/Game/MissionDecks/ForestSabotageRewards,0 - 0,0,0
Cambria,Terra,Survival,Grineer,/Lotus/Types/Game/ForestGrineerSurvivalA,/Lotus/Types/Game/MissionDecks/SurvivalMissionRewards/SurvivalMidLevelRewards,0 - 0,0,0
Everest,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,0 - 0,0,0
Pacific,Terra,Capture,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,/Lotus/Types/Game/MissionDecks/CaptureMissionRewardsA,0 - 0,0,0
Lith,Terra,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,/Lotus/Types/Game/MissionDecks/DefenseMissionRewards/DefenseMissionRewardsEasy,0 - 0,0,0
,Terra,Assassination,Grineer,,,0 - 0,0,0
,Terra,Assassination,Grineer,,,0 - 0,0,0
E Prime,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,0 - 0,0,1
Gaia,Terra,Interception,Grineer,/Lotus/Types/Game/ForestGrineerTerritoriesOne,/Lotus/Types/Game/MissionDecks/InterceptionMissionRewards/InterceptionMissionRewardsEasy,0 - 0,0,1
Eurasia,Terra,Extermination,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,,0 - 0,0,1
Lua,Terra,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseForest,/Lotus/Types/Game/MissionDecks/DefenseMissionRewards/DefenseMissionRewardsEasy,0 - 0,0,1
,Terra,Assassination,Grineer,,,0 - 0,0,1
Strata Relay,Terra,MT_PVP,Corrupted,,,0 - 0,0,1
Oro,Terra,Sabotage,Grineer,/Lotus/Types/Game/ForestGrineerSquadOne,/Lotus/Types/Game/MissionDecks/ForestSabotageRewards,0 - 0,0,1
/Lotus/Language/G1Quests/PortalEventName,Terra,Sabotage,?,/Lotus/Types/Game/OrokinDerelictSabotageGrineerForest,/Lotus/Types/Game/MissionDecks/OrokinSabotageEventRewards,0 - 0,0,1
,Terra,?,?,,,0 - 0,0,1
