Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionOne),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionThree),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionTwo),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/RaidKeys/Raid01Stage01KeyItem),LevelKeys,NO,YES,?,?,
 (/Lotus/StoreItems/Types/Keys/RaidKeys/Raid01Stage02KeyItem),LevelKeys,NO,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Modules/RareGrineerMeleeModule),Upgrades,YES,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Modules/RareGrineerRifleModule),Upgrades,YES,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Modules/RareGrineerShotgunModule),Upgrades,YES,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Modules/RareOrokinWarframeModule),Upgrades,YES,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Modules/RarePistolModule),Upgrades,YES,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Clan/BaseEventBadgeItem),WeaponSkins,NO,NO,?,10000,
 (/Lotus/StoreItems/Upgrades/Skins/Liset/LisetSkinFlavourItemDefault),FlavourItems,NO,NO,?,50,
 (/Lotus/StoreItems/Upgrades/Skins/Spectres/BronzeSpectreCustomization),WeaponSkins,NO,NO,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Spectres/GoldSpectreCustomization),WeaponSkins,NO,NO,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Spectres/PlatinumSpectreCustomization),WeaponSkins,NO,NO,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Spectres/SilverSpectreCustomization),WeaponSkins,NO,NO,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Spectres/SpectreCustomization),WeaponSkins,NO,NO,?,?,
(Placeholder) Library Slip (/Lotus/StoreItems/Types/Items/MiscItems/LibrarySlip),MiscItems,NO,NO,?,?,
/Lotus/Language/Dojo/Vaulttest Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Items/Clancreator (/Lotus/StoreItems/Types/Items/MiscItems/ClanCreator),MiscItems,NO,NO,?,?,
/Lotus/Language/Items/Clancreator (/Lotus/StoreItems/Types/Recipes/Components/ClanCreatorBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Items/Imprintedtraitprintname (/Lotus/StoreItems/Types/Game/KubrowPet/DistillPrintRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Items/Imprintedtraitprintname (/Lotus/StoreItems/Types/Game/KubrowPet/ImprintedTraitPrint),KubrowPetPrints,NO,YES,?,?,
/Lotus/Language/Items/Limbocodename (/Lotus/StoreItems/Types/Items/MiscItems/LimboCode),MiscItems,NO,NO,?,?,
/Lotus/Language/Items/Redveillatronskinname (/Lotus/StoreItems/Upgrades/Skins/RedVeil/LatronRedVeil),WeaponSkins,NO,NO,?,25,
/Lotus/Language/Sigils/Alliancesigilmaskedeffectname (/Lotus/StoreItems/Upgrades/Skins/Sigils/AllianceSigilMaskedEffect),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Bosssigilaladvname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilAladV),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Bosssigilambulasname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilAmbulas),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Bosssigilcaptainvorname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilCaptainVor),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Bosssigilhyenapackname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilHyenaPack),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Bosssigillechkrilname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilLechKril),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Bosssigilsargusrukname (/Lotus/StoreItems/Upgrades/Skins/Sigils/BossSigilSargusRuk),WeaponSkins,NO,NO,?,40,
/Lotus/Language/Sigils/Syndicatesigilconcalveaname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveA),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvebname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveB),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvecname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveC),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvedname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveD),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalveename (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveE),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvefname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveF),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvegname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveG),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvehname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveH),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalveiname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveI),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvejname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveJ),WeaponSkins,NO,NO,?,75,
/Lotus/Language/Sigils/Syndicatesigilconcalvekname (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilConclaveK),WeaponSkins,NO,NO,?,75,
1000 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/1000Credits),CreditBundles,NO,NO,-1000,?,
1500 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/1500Credits),CreditBundles,NO,NO,-1500,?,
2000 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/2000Credits),CreditBundles,NO,NO,-2000,?,
2500 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/2500Credits),CreditBundles,NO,NO,-2500,?,
3000 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/3000Credits),CreditBundles,NO,NO,-3000,?,
4000 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/4000Credits),CreditBundles,NO,NO,-4000,?,
500 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/500Credits),CreditBundles,NO,NO,-500,?,
5000 Credits Cache (/Lotus/StoreItems/Types/PickUps/Credits/5000Credits),CreditBundles,NO,NO,-5000,?,
<Ugc> Tennogen Weapon Skin Bundle (/Lotus/Types/StoreItems/Packages/WeaponSkinContestBundle),Packages,YES,NO,?,?,
Abating Link (/Lotus/StoreItems/Powersuits/Trinity/LinkAugmentCard),Upgrades,NO,YES,?,?,
Abra Paris Skin (/Lotus/StoreItems/Upgrades/Skins/Promo/Warframe/PromoParis),WeaponSkins,NO,NO,?,20,
Absorver (/Lotus/StoreItems/Powersuits/Jade/SelfBulletAttractorAbilityCard),Upgrades,NO,YES,?,?,
Abyssal (/Lotus/StoreItems/Upgrades/Focus/Tactician/AlliesOnFireFocus),FocusUpgrades,NO,NO,?,?,
Acelerador De Partículas Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe),Recipes,NO,NO,100000,?,
Acelerar (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarSprintSpeedMod),Upgrades,NO,YES,?,?,
Acelerar (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarSprintSpeedModBeginner),Upgrades,NO,YES,?,?,
Acelerar (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarSprintSpeedModExpert),Upgrades,NO,YES,?,?,
Acquire The Incubator Segment (/Lotus/StoreItems/Types/Keys/KubrowQuest/MissionOne),LevelKeys,NO,YES,?,75,
Acrid (/Lotus/StoreItems/Weapons/ClanTech/Bio/AcidDartPistol),?,NO,NO,?,?,
Acrid Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/AcidDartPistolBlueprint),Recipes,NO,NO,30000,?,
Acrobata (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarStaminaCostMultiplierMod),Upgrades,NO,YES,?,?,
Acrobata (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarStaminaCostMultiplierModBeginner),Upgrades,NO,YES,?,?,
Acrobata (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarStaminaCostMultiplierModExpert),Upgrades,NO,YES,?,?,
Aestas Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF),Recipes,NO,NO,75000,?,
Afuris (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboAutoPistols),?,YES,NO,?,225,
Afuris Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AFurisBlueprint),Recipes,YES,NO,15000,?,
Agree (/Lotus/StoreItems/Types/Items/Emotes/AgreeEmote),MiscItems,NO,NO,?,?,
Akbolto (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboBolto),?,YES,NO,?,225,
Akbolto Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AkBoltoBlueprint),Recipes,YES,NO,15000,?,
Akbronco Prime (/Lotus/StoreItems/Weapons/Tenno/Akimbo/PrimeAkimboShotGun),?,NO,NO,?,?,
Akbronco Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AkbroncoPrimeBlueprint),Recipes,NO,YES,?,1,
Akbronco Prime Link (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/AkbroncoPrimeLink),MiscItems,NO,YES,?,?,
Akjagara (/Lotus/StoreItems/Weapons/Tenno/Pistols/TigrisRedeemerSetPistol/TnoBladedPistols),?,YES,NO,?,235,
Akjagara Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TnoBladedPistolsBlueprint),Recipes,YES,NO,20000,?,
Aklato (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboPistol),?,YES,NO,25000,?,
Aklex (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkLexPistols),?,YES,NO,?,190,
Aklex Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AklexBlueprint),Recipes,YES,NO,20000,?,
Akmagnus (/Lotus/StoreItems/Weapons/Tenno/Akimbo/DualMagnus),?,YES,NO,?,220,
Akmagnus Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DualMagnusBlueprint),Recipes,YES,NO,50000,?,
Akstiletto (/Lotus/StoreItems/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),?,YES,NO,?,225,
Akstiletto Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoUziBlueprint),Recipes,NO,NO,20000,?,
Akvasto (/Lotus/StoreItems/Weapons/Tenno/Akimbo/DualVastos),?,YES,NO,?,220,
Akvasto Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DualVastosBlueprint),Recipes,YES,NO,50000,?,
Akzani (/Lotus/StoreItems/Weapons/Tenno/Pistols/HarlequinGun/HarlequinPistols),?,YES,NO,?,225,
Akzani Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/HarlequinPistolsBlueprint),Recipes,YES,NO,20000,?,
Alabaster Skin (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburPrimeAlabasterSkin),WeaponSkins,NO,NO,?,200,
Alacrity (/Lotus/StoreItems/Upgrades/Mods/PvPMods/Warframe/CorruptedSpeedHealthWarframe),Upgrades,NO,YES,?,?,
Alad Blue (/Lotus/StoreItems/Types/Game/KubrowPet/Colors/KubrowPetColorVibrantG),FlavourItems,NO,NO,?,10,
Alad V Noggle Statue (/Lotus/StoreItems/Types/Items/ShipDecos/AladVBobbleHead),ShipDecorations,NO,NO,?,35,
Alcance (/Lotus/StoreItems/Upgrades/Mods/Melee/Intermediate/WeaponMeleeRangeIncModIntermediate),Upgrades,NO,YES,?,?,
Alcance (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponMeleeRangeIncMod),Upgrades,NO,YES,?,?,
Alerts Segment (/Lotus/StoreItems/Types/Items/ShipFeatureItems/AlertsFeatureItem),MiscItems,NO,NO,?,?,
Alliance Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/AllianceEmblemItem),WeaponSkins,YES,NO,?,30,
Alliance Sigil (/Lotus/StoreItems/Upgrades/Skins/Sigils/AllianceSigilBasic),WeaponSkins,NO,NO,?,75,
Alongamento (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarAbilityRangeMod),Upgrades,NO,YES,?,?,
Alongamento (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarAbilityRangeModBeginner),Upgrades,NO,YES,?,?,
Alongamento (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarAbilityRangeModExpert),Upgrades,NO,YES,?,?,
Ambulas Black (/Lotus/StoreItems/Types/Game/KubrowPet/Colors/KubrowPetColorVibrantB),FlavourItems,NO,NO,?,10,
Amethyst Antitoxin (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/NightCommonAntitoxin),Consumables,NO,YES,?,?,
Amethyst Antitoxin Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/Toxins/NightCommonAntitoxinBlueprint),Recipes,YES,NO,1500,?,
Ammo Chain (/Lotus/StoreItems/Upgrades/Mods/Archwing/Rifle/ArchwingRifleAmmoMaxMod),Upgrades,NO,YES,?,?,
Amortecedores De Choque (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarDamageResistanceKnockdown),Upgrades,NO,YES,?,?,
Amortecedores De Choque (/Lotus/StoreItems/Upgrades/Mods/Warframe/Intermediate/AvatarDamageResistanceKnockdownIntermediate),Upgrades,NO,YES,?,?,
Amostra De Fieldron (/Lotus/StoreItems/Types/Items/Research/EnergyFragment),MiscItems,YES,NO,?,15,
Amostra Mutagênica (/Lotus/StoreItems/Types/Items/Research/BioFragment),MiscItems,YES,NO,?,15,
Amphis (/Lotus/StoreItems/Weapons/Tenno/Melee/Staff/GrnStaff),Melee,YES,NO,?,150,
Amphis Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrnStaffBlueprint),Recipes,YES,NO,15000,?,
Amplificador De Afinidade (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerXPAuraMod),Upgrades,NO,NO,?,?,
Amplificador De Espingarda (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerShellDamageAuraMod),Upgrades,NO,NO,?,?,
Amplificador De Pistola (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerPistolDamageAuraMod),Upgrades,NO,NO,?,?,
Amplificador De Rifle (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerRifleDamageAuraMod),Upgrades,NO,YES,?,?,
Ampola Detonite (/Lotus/StoreItems/Types/Items/Research/ChemFragment),MiscItems,YES,NO,?,15,
Amprex (/Lotus/StoreItems/Weapons/Corpus/LongGuns/ChainLightningGun/ChainLightningRifle),LongGuns,YES,NO,?,225,
Amprex Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ChainLightningRifleBlueprint),Recipes,NO,NO,?,?,
Ancient Healer Specter (/Lotus/StoreItems/Types/Restoratives/Consumable/AncientHealerBall),Consumables,NO,NO,?,20,
Ancient Healer Specter x5 Blueprint (/Lotus/StoreItems/Types/Recipes/Components/AncientHealerBallBlueprint),Recipes,NO,NO,?,?,
Anemic Agility (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/CorruptedFireRateDamagePistol),Upgrades,NO,YES,?,?,
Angstrum (/Lotus/StoreItems/Weapons/Corpus/Pistols/CrpHandRL/CorpusHandRocketLauncher),?,YES,NO,?,190,
Angstrum Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusHandRocketLauncherBlueprint),Recipes,YES,NO,25000,?,
Ankyros (/Lotus/StoreItems/Weapons/Tenno/Melee/Gauntlet/Gauntlet),Melee,YES,NO,?,125,
Ankyros Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GauntletBlueprint),Recipes,YES,NO,15000,?,
Ankyros Prime (/Lotus/StoreItems/Weapons/Tenno/Melee/Gauntlet/PrimeAnkyros/PrimeAnkyros),Melee,NO,NO,?,?,
Ankyros Prime Blade (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/AnkyrosPrimeBlade),MiscItems,NO,YES,?,?,
Ankyros Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AnkyrosPrimeBlueprint),Recipes,NO,YES,?,1,
Ankyros Prime Gauntlet (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/AnkyrosPrimeGauntlet),MiscItems,NO,YES,?,?,
Anti Violet (/Lotus/StoreItems/Types/Items/Research/DojoColors/DojoColorIcePlanetD),Recipes,NO,NO,?,?,
Antimatter Absorb (/Lotus/StoreItems/Powersuits/AntiMatter/AntiMatterDropAugmentCard),Upgrades,NO,YES,?,?,
Antitoxina (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarDamageResistancePoison),Upgrades,NO,YES,?,?,
Antitoxina (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarDamageResistancePoisonBeginner),Upgrades,NO,YES,?,?,
Antitoxina (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarDamageResistancePoisonExpert),Upgrades,NO,YES,?,?,
Anyo Grey (/Lotus/StoreItems/Types/Game/KubrowPet/Colors/KubrowPetColorVibrantA),FlavourItems,NO,NO,?,10,
Apoio De Latron Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeStock),MiscItems,NO,YES,?,?,
Aprimoramento De Crédito (/Lotus/Types/StoreItems/Boosters/CreditBoosterStoreItem),Boosters,YES,NO,?,?,
Aquarid Narta (/Lotus/StoreItems/Types/Items/Emotes/Kata2Emote),MiscItems,NO,NO,?,?,
Arbiter Of Hexis Sigil (/Lotus/StoreItems/Upgrades/Skins/Sigils/SyndicateSigilArbitersOfHexisA),WeaponSkins,NO,NO,?,75,
Arcane Aura Helmet (/Lotus/StoreItems/Upgrades/Skins/Trinity/TrinityHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Aura Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/TrinityAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Aurora Helmet (/Lotus/StoreItems/Upgrades/Skins/Frost/FrostHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Aurora Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/FrostAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Avalon Helmet (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Avalon Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ExcaliburAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Backdraft Helmet (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Backdraft Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2EmberAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Chlora Helmet (/Lotus/StoreItems/Upgrades/Skins/Asp/AspAltHelmetB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Chlora Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2SarynAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Chorus Helmet (/Lotus/StoreItems/Upgrades/Skins/Decree/DecreeAltHelmetB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Chorus Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2BansheeAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Coil Helmet (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Coil Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/MagAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Esprit Helmet (/Lotus/StoreItems/Upgrades/Skins/Trapper/TrapperHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Esprit Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/VaubanAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Essence Helmet (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Essence Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/LokiAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Flux Helmet (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiAltHelmet),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Flux Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/NovaAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Gambit Helmet (/Lotus/StoreItems/Upgrades/Skins/Trapper/TrapperHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Gambit Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2VaubanAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Gauss Helmet (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Gauss Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2MagAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Hemlock Helmet (/Lotus/StoreItems/Upgrades/Skins/Asp/AspAltHelmet),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Hemlock Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/SarynAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Locust Helmet (/Lotus/StoreItems/Upgrades/Skins/Ninja/NinjaHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Locust Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2AshAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Menticide Helmet (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Menticide Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/NyxAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Meridian Helmet (/Lotus/StoreItems/Upgrades/Skins/Trinity/TrinityHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Meridian Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2TrinityAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Pendragon Helmet (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Pendragon Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2ExcaliburAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Phoenix Helmet (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAlt),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Phoenix Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/EmberAltHelmetBlueprint),Recipes,NO,NO,?,?,
Arcane Pulse Helmet (/Lotus/StoreItems/Upgrades/Skins/Volt/VoltHelmetAltB),WeaponSkins,NO,YES,?,75,Thu May 08 00:00:00 2014
Arcane Pulse Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/V2VoltAltHelmetBlueprint),Recipes,NO,NO,?,?,
