Name,Type
Aru Stone Lantern,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternARecipe
Soru Stone Lantern,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternBRecipe
Survival Event Bronze Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventBronzeTrophyRecipe
Survival Event Gold Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventGoldTrophyRecipe
Survival Event Silver Trophy,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventSilverTrophyRecipe
Iyoro Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe
Tetuon Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBBRecipe
Gomeka Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBCRecipe
Sinsino Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBDRecipe
Tenno Banner A,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerARecipe
Tenno Banner B,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerBRecipe
Tenno Banner C,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerCRecipe
Tenno Banner D,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerDRecipe
Tenno Banner E,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerERecipe
Tenno Banner F,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerFRecipe
Tenno Banner G,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerGRecipe
Tenno Banner H,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerHRecipe
Tenno Banner I,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerIRecipe
Tenno Banner J,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerJRecipe
Tenno Banner K,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerKRecipe
Tenno Banner L,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerLRecipe
Tenno Banner M,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerMRecipe
Tenno Banner N,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerNRecipe
Tenno Banner O,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerORecipe
Tenno Banner P,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerPRecipe
Floor Medallion Eight,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionEightLotusRecipe
FLOOR MEdALLION NINE,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe
Floor Medallion Three,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionThreeBrainRecipe
Koi Pond,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoKoiPondRecipe
Statue Base,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseRecipe
Statue Base (Small),/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseSmallRecipe
Loot Crate,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoLootCrateARecipe
Shrine Totem A,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoShrineTotemARecipe
Floor Panel B,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoFloorPanelBRecipe
Incense Container,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoIncenseContainerRecipe
Rock Sculpture,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoRockSculptureRecipe
Drum 1,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe
Drum 2,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe
Drum 3,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe
Drum 4,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe
Drum 5,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe
Drum 6,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe
Drum 7,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe
Drum 8,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe
Trading Post,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TradingPostRecipe
Treasury,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultContributionKioskRecipe
?,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe
Garden Arch,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenArchRecipe
Wooden Bench,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBenchRecipe
Wooden Bridge,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBridgeRecipe
Wooden Totem,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenTotemRecipe
Dokomo Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBARecipe
Jakari Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe
Katsuen Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe
Nishan Bell,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe
Miyeti Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe
Rodoko Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandDRecipe
Ligumi Zen Garden Island,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe
Daru Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenFRecipe
Maho Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe
Fumiro Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenHRecipe
Yoshijo Zen Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenJRecipe
弯形接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe
十字接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe
Small Hallway,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorSmallARecipe
丁字接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe
升降机,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanElevatorARecipe
Grand Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandHallARecipe
Grandest Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandestHallARecipe
Great Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe
Greater Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreaterHallARecipe
Clan Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanHallARecipe
Obstacle Course,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanObstacleCourseARecipe
反应堆,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanPowerRoomARecipe
Storage,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanStorageARecipe
Target Challenge,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoChallengeRoomA
弯形接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe
升降机,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElevatorRecipe
十字接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe
Extended Straight Hallway,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightLongRecipe
Straight Hallway,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightRecipe
丁字接连件,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe
决斗房,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoDuelRoomARecipe
Castitas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA
Temperantia Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenALarge
Industria Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB
Humilitas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC
Equinox Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenD
Caritas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenDLarge
Wooden Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenE
Aestas Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF
Vosen Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenFLarge
Autumn Garden Stone,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenG
Leto Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge
Stone Sand Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenH
Zen Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenI
Solace Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenILarge
Mosaic Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge
Junno Water Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge
Soleto Garden,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenMLarge
Clan Grand Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe
Clan Grandest Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe
Clan Great Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe
Clan Greater Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe
Clan Hall,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoHallRecipe
Reactor,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoPowerRoomRecipe
电弧熔炉,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorBaseRecipe
粒子加速器,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe
Chem Refinery,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorGrineerRecipe
Transmuter,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorInfestedRecipe
Observatory,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ObservatoryRecipe
决斗房,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomARecipe
Dueling Room II offers a more varied environment for dueling,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomBRecipe
决斗房 Iii,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomCRecipe
Oracle,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabBaseRecipe
能源实验室,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabCorpusRecipe
化学实验室,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabGrineerRecipe
生物实验室,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabInfestedRecipe
Orokin Lab,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabOrokinRecipe
Tenno Lab,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabTennoRecipe
Shadow Barracks,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier2BarracksRecipe
Storm Barracks,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier3BarracksRecipe
Mountain Barracks,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier4BarracksRecipe
Moon Barracks,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier5BarracksRecipe
Temple of Honor,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/TrophyRoomRecipe
Void Carry,/Lotus/StoreItems/Powersuits/All/CarryAbilityCard
Void Lure,/Lotus/StoreItems/Powersuits/All/LureAbilityCard
Repel,/Lotus/StoreItems/Powersuits/All/RepelAbilityCard
Deja Vu,/Lotus/StoreItems/Powersuits/All/ReturnAbilityCard
隐形,/Lotus/StoreItems/Powersuits/All/TeamInvisibilityAbilityCard
Nova,/Lotus/StoreItems/Powersuits/AntiMatter/Anti
反物质释放,/Lotus/StoreItems/Powersuits/AntiMatter/AntiMatterDropAbilityCard
分子填充,/Lotus/StoreItems/Powersuits/AntiMatter/MolecularPrimeAbilityCard
湮灭流星群,/Lotus/StoreItems/Powersuits/AntiMatter/NullStarAbilityCard
虫洞,/Lotus/StoreItems/Powersuits/AntiMatter/WormHoleAbilityCard
Banshee,/Lotus/StoreItems/Powersuits/Banshee/Banshee
音波冲击,/Lotus/StoreItems/Powersuits/Banshee/EarthQuakeAbilityCard
超声波,/Lotus/StoreItems/Powersuits/Banshee/PushAbilityCard
静音,/Lotus/StoreItems/Powersuits/Banshee/SilenceAbilityCard
声纳,/Lotus/StoreItems/Powersuits/Banshee/SonarAbilityCard
Valkyr,/Lotus/StoreItems/Powersuits/Berserker/Berserker
Rip Line,/Lotus/StoreItems/Powersuits/Berserker/GrappleAbilityCard
Warcry,/Lotus/StoreItems/Powersuits/Berserker/IntimidateAbilityCard
Hysteria,/Lotus/StoreItems/Powersuits/Berserker/LastStandAbilityCard
Paralysis,/Lotus/StoreItems/Powersuits/Berserker/ShieldBlastAbilityCard
Ember,/Lotus/StoreItems/Powersuits/Ember/Ember
Ember Prime,/Lotus/StoreItems/Powersuits/Ember/EmberPrime
火球,/Lotus/StoreItems/Powersuits/Ember/FireBallAbilityCard
火焰冲击,/Lotus/StoreItems/Powersuits/Ember/FireBlastAbilityCard
过热,/Lotus/StoreItems/Powersuits/Ember/FireSkinAbilityCard
火海,/Lotus/StoreItems/Powersuits/Ember/WorldOnFireAbilityCard
Excalibur,/Lotus/StoreItems/Powersuits/Excalibur/Excalibur
Excalibur PRIME,/Lotus/StoreItems/Powersuits/Excalibur/ExcaliburPrime
致盲,/Lotus/StoreItems/Powersuits/Excalibur/RadialBlindAbilityCard
标枪,/Lotus/StoreItems/Powersuits/Excalibur/RadialJavelinAbilityCard
突斩,/Lotus/StoreItems/Powersuits/Excalibur/SlashDashAbilityCard
超级弹跳,/Lotus/StoreItems/Powersuits/Excalibur/SuperJumpAbilityCard
雪崩,/Lotus/StoreItems/Powersuits/Frost/AvalancheAbilityCard
Frost,/Lotus/StoreItems/Powersuits/Frost/Frost
Frost Prime,/Lotus/StoreItems/Powersuits/Frost/FrostPrime
冰雪护罩,/Lotus/StoreItems/Powersuits/Frost/IceShieldAbilityCard
冰浪,/Lotus/StoreItems/Powersuits/Frost/IceSpikeAbilityCard
冻结,/Lotus/StoreItems/Powersuits/Frost/IcicleAbilityCard
混乱,/Lotus/StoreItems/Powersuits/Jade/ChaosAbilityCard
通灵螺栓,/Lotus/StoreItems/Powersuits/Jade/DaggerAbilityCard
Nyx,/Lotus/StoreItems/Powersuits/Jade/Jade
精神控制,/Lotus/StoreItems/Powersuits/Jade/MindControlAbilityCard
吸收,/Lotus/StoreItems/Powersuits/Jade/SelfBulletAttractorAbilityCard
诱饵,/Lotus/StoreItems/Powersuits/Loki/DecoyAbilityCard
解除武装,/Lotus/StoreItems/Powersuits/Loki/DisarmAbilityCard
隐形,/Lotus/StoreItems/Powersuits/Loki/InvisibilityAbilityCard
Loki,/Lotus/StoreItems/Powersuits/Loki/Loki
移形换位,/Lotus/StoreItems/Powersuits/Loki/SwitchAbilityCard
子弹磁石,/Lotus/StoreItems/Powersuits/Mag/BulletAttractorAbilityCard
粉碎,/Lotus/StoreItems/Powersuits/Mag/CrushAbilityCard
Mag,/Lotus/StoreItems/Powersuits/Mag/Mag
Mag Prime,/Lotus/StoreItems/Powersuits/Mag/MagPrime
吸引,/Lotus/StoreItems/Powersuits/Mag/PullAbilityCard
护盾极化,/Lotus/StoreItems/Powersuits/Mag/ShieldRegenAbilityCard
Shadows of the Dead,/Lotus/StoreItems/Powersuits/Necro/CloneTheDeadAbilityCard
Nekros,/Lotus/StoreItems/Powersuits/Necro/Necro
Desecrate,/Lotus/StoreItems/Powersuits/Necro/SearchTheDeadAbilityCard
Soul Punch,/Lotus/StoreItems/Powersuits/Necro/SoulPunchAbilityCard
Terrify,/Lotus/StoreItems/Powersuits/Necro/TerrorTotemAbilityCard
手里剑,/Lotus/StoreItems/Powersuits/Ninja/GlaiveAbilityCard
Ash,/Lotus/StoreItems/Powersuits/Ninja/Ninja
剑刃风暴,/Lotus/StoreItems/Powersuits/Ninja/NinjaStormAbilityCard
烟幕,/Lotus/StoreItems/Powersuits/Ninja/SmokeScreenAbilityCard
瞬移,/Lotus/StoreItems/Powersuits/Ninja/TelelportToAbilityCard
Oberon,/Lotus/StoreItems/Powersuits/Paladin/Paladin
Reckoning,/Lotus/StoreItems/Powersuits/Paladin/ReckoningAbilityCard
Renewal,/Lotus/StoreItems/Powersuits/Paladin/RegenerationAbilityCard
Smite,/Lotus/StoreItems/Powersuits/Paladin/SmiteAbilityCard
Hallowed Ground,/Lotus/StoreItems/Powersuits/Paladin/StairwayToHeavenAbilityCard
Tempest Barrage,/Lotus/StoreItems/Powersuits/Pirate/CannonBarrageAbilityCard
Tentacle Swarm,/Lotus/StoreItems/Powersuits/Pirate/KrakenAbilityCard
Undertow,/Lotus/StoreItems/Powersuits/Pirate/LiquifyAbilityCard
Hydroid,/Lotus/StoreItems/Powersuits/Pirate/Pirate
Tidal Surge,/Lotus/StoreItems/Powersuits/Pirate/TidalWaveAbilityCard
冲击波,/Lotus/StoreItems/Powersuits/PowersuitAbilities/RadialBlastAbilityCard
钢化皮肤,/Lotus/StoreItems/Powersuits/Rhino/IronSkinAbilityCard
战吼,/Lotus/StoreItems/Powersuits/Rhino/RadialBlastAbilityCard
Rhino,/Lotus/StoreItems/Powersuits/Rhino/Rhino
Rhino 冲刺,/Lotus/StoreItems/Powersuits/Rhino/RhinoChargeAbilityCard
Rhino Prime,/Lotus/StoreItems/Powersuits/Rhino/RhinoPrime
Rhino 践踏,/Lotus/StoreItems/Powersuits/Rhino/RhinoStompAbilityCard
瘴气,/Lotus/StoreItems/Powersuits/Saryn/ExplosiveDissolveAbilityCard
猛毒,/Lotus/StoreItems/Powersuits/Saryn/PoisonAbilityCard
Saryn,/Lotus/StoreItems/Powersuits/Saryn/Saryn
蜕皮,/Lotus/StoreItems/Powersuits/Saryn/ShedAbilityCard
传染,/Lotus/StoreItems/Powersuits/Saryn/WeaponPoisonAbilityCard
Dive Bomb,/Lotus/StoreItems/Powersuits/Tengu/DiveBombAbilityCard
Tail Wind,/Lotus/StoreItems/Powersuits/Tengu/TailWindAbilityCard
Zephyr,/Lotus/StoreItems/Powersuits/Tengu/Tengu
Tornado,/Lotus/StoreItems/Powersuits/Tengu/TornadoAbilityCard
Turbulence,/Lotus/StoreItems/Powersuits/Tengu/TurbulenceAbilityCard
弹跳平台,/Lotus/StoreItems/Powersuits/Trapper/BounceTrapAbilityCard
力场牢狱,/Lotus/StoreItems/Powersuits/Trapper/LevTrapAbilityCard
旋涡,/Lotus/StoreItems/Powersuits/Trapper/MagHoleAbilityCard
Vauban,/Lotus/StoreItems/Powersuits/Trapper/Trapper
特斯拉手榴弹,/Lotus/StoreItems/Powersuits/Trapper/ZapTrapAbilityCard
祝福,/Lotus/StoreItems/Powersuits/Trinity/BlessingAbilityCard
能量吸取,/Lotus/StoreItems/Powersuits/Trinity/EnergyVampireAbilityCard
链接,/Lotus/StoreItems/Powersuits/Trinity/LinkAbilityCard
Trinity,/Lotus/StoreItems/Powersuits/Trinity/Trinity
生命之井,/Lotus/StoreItems/Powersuits/Trinity/WellOfLifeAbilityCard
超负荷,/Lotus/StoreItems/Powersuits/Volt/OverloadAbilityCard
电磁屏障,/Lotus/StoreItems/Powersuits/Volt/ShieldAbilityCard
电击,/Lotus/StoreItems/Powersuits/Volt/ShockAbilityCard
加速,/Lotus/StoreItems/Powersuits/Volt/SpeedAbilityCard
Volt,/Lotus/StoreItems/Powersuits/Volt/Volt
小鹰 Mod 包,/Lotus/StoreItems/Types/BoosterPacks/CommonArtifactPack
Bronze Fusion Pack,/Lotus/StoreItems/Types/BoosterPacks/CommonFusionPack
Mod Fuser,/Lotus/StoreItems/Types/BoosterPacks/ModFuserResult
