Mob Name,Mods,,,,,,,,,,,,,,,,,
/Lotus/Language/Game/Corpusjetspacemanthreename (SpaceBattles/CrewMan/JetpackMarineThree),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpusjetspacemantwoname (SpaceBattles/CrewMan/JetpackMarineTwo),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpuslasershipname (SpaceBattles/Ships/LaserShip),/Lotus/Language/Items/Archwingmeleecritchancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeCritChanceMod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingriflecritchancemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritChanceMod),/Lotus/Language/Items/Archwingriflecritdamagemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleCritDamageMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corpusminijackal (QuadRobot/MiniBoss/QuadRobotMiniBoss),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),肢解 (/Lotus/Upgrades/Mods/Melee/WeaponCritDamageMod),暴风使者 (/Lotus/Upgrades/Mods/Rifle/WeaponElectricityDamageMod),,,,,,,,,,,,,,
/Lotus/Language/Game/Corpuspodname (SpaceBattles/Ships/CrpPod),/Lotus/Language/Items/Archwingmeleefireratemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeFireRateMod),/Lotus/Language/Items/Archwingsuithealthmaxmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitHealthMaxMod),/Lotus/Language/Items/Archwingsuitshieldrechargeratemod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitShieldRechargeRateMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,,
/Lotus/Language/Game/Corpusswarmdronename (SpaceBattles/Drones/SwarmDrone),/Lotus/Language/Items/Archwingmeleestatuschancemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeStatusChanceMod),/Lotus/Language/Items/Archwingrifledamageamountmod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleDamageAmountMod),/Lotus/Language/Items/Archwingsuitsprintspeedmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitSprintSpeedMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,,
/Lotus/Language/Game/Corpusswarmshipname (SpaceBattles/Ships/SwarmShip),/Lotus/Language/Items/Archwingmeleefireratemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeFireRateMod),/Lotus/Language/Items/Archwingriflefireratemod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleFireRateMod),/Lotus/Language/Items/Archwingweapontoxicdamagerifle (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingWeaponToxinDamageMod),/Lotus/Language/Items/Archwingsuitarmourmod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitArmourMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),/Lotus/Language/Items/Meleemodcritfireratebonus (/Lotus/Upgrades/Mods/Melee/WeaponCritFireRateBonusMod),/Lotus/Language/Items/Warframemodparryreflect (/Lotus/Upgrades/Mods/Warframe/AvatarParryReflectMod),/Lotus/Language/Items/Warframemodpowertohealthondeath (/Lotus/Upgrades/Mods/Warframe/AvatarPowerToHealthOnDeathMod),/Lotus/Language/Items/Warframemodslideboost (/Lotus/Upgrades/Mods/Warframe/AvatarSlideBoostMod),/Lotus/Language/Items/Staffstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Corruptedcrewman (RifleSpaceman),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Glaive Reflection (/Lotus/Upgrades/Mods/Melee/WeaponGlaiveReflectionDecreaseMod),/Lotus/Language/Items/Pistolmodnoisereduction (/Lotus/Upgrades/Mods/Pistol/WeaponNoiseReductionMod),/Lotus/Language/Items/Pistolmodrecoilreduction (/Lotus/Upgrades/Mods/Pistol/WeaponRecoilReductionMod),/Lotus/Language/Items/Sentinelmodoverheatdamage (/Lotus/Upgrades/Mods/Sentinel/SentinelOverheatDamageMod),/Lotus/Language/Items/Whipstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbTwoMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedheavygunner (OrokinHeavyFemale),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Whirlwind (/Lotus/Upgrades/Mods/Melee/WeaponGlaiveSpeedMod),/Lotus/Language/Items/Sentinelmoddropchance (/Lotus/Upgrades/Mods/Sentinel/SentinelDropChanceMod),/Lotus/Language/Items/Warframemodtimelimitincrease (/Lotus/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),/Lotus/Language/Items/Staffstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/StaffCmbTwoMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Corruptedlancer (RifleLancer),/Lotus/Language/Items/Itemvacuumstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/ItemVacum),/Lotus/Language/Items/Djinnprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/Thumper),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),Glaive Power Throw (/Lotus/Upgrades/Mods/Melee/WeaponGlaivePowerthrowMod),/Lotus/Language/Items/Meleemodfinisherdamage (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFinisherDamageMod),/Lotus/Language/Items/Poisondamageriflemod (/Lotus/Upgrades/Mods/Rifle/WeaponToxinDamageMod),/Lotus/Language/Items/Whipstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),/Lotus/Language/Items/Baitstoreitemname (/Lotus/Types/Sentinels/SentinelPrecepts/Bait),/Lotus/Language/Items/Carrierprimarypreceptname (/Lotus/Types/Sentinels/SentinelPrecepts/BoomStick),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),/Lotus/Language/Items/Meleemodstaminabonus (/Lotus/Upgrades/Mods/Melee/WeaponStaminaBonusMod),/Lotus/Language/Items/Warframemodautoparry (/Lotus/Upgrades/Mods/Warframe/AvatarAutoParryMod),/Lotus/Language/Items/Polearmstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/PolearmCmbTwoMeleeTree),/Lotus/Language/Items/Tonfastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/TonfaCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Crpexcavationcarrier (Spaceman/AIWeek/CarrierSpaceman),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),狂暴 (/Lotus/Upgrades/Mods/Melee/WeaponFireRateMod),剑风 (/Lotus/Upgrades/Mods/Melee/WeaponMeleeRangeIncMod),有去无回 (/Lotus/Upgrades/Mods/Pistol/WeaponArmorPiercingDamageMod),弹鼓 (/Lotus/Upgrades/Mods/Rifle/WeaponAmmoMaxMod),/Lotus/Language/Items/Scythestancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/ScytheCmbOneMeleeTree),,,,,,,,,,,
/Lotus/Language/Game/Deathsquadaname (DeathSquad/DeathSquadA),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),弹头扩散 (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),分裂弹头 (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),地狱弹膛 (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Deathsquadbname (DeathSquad/DeathSquadB),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),弹头扩散 (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),分裂弹头 (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),地狱弹膛 (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Deathsquadcname (DeathSquad/DeathSquadC),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),弹头扩散 (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),分裂弹头 (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),地狱弹膛 (/Lotus/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),/Lotus/Language/Items/Warframemodcastingspeed (/Lotus/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),,,,,,,,,,,,,
/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDrone),人群驱散者 (/Lotus/Types/Sentinels/SentinelPrecepts/CrowdDispersion),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),弹夹增幅 (/Lotus/Upgrades/Mods/Rifle/WeaponClipMaxMod),分裂弹头 (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),延伸 (/Lotus/Upgrades/Mods/Warframe/AvatarAbilityRangeMod),钻石皮肤 (/Lotus/Upgrades/Mods/Warframe/AvatarDamageResistanceLaser),/Lotus/Language/Items/Glaivestancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/GlaiveCmbOneMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Dispersionriotmoaname (BipedRobot/AIWeek/RiotBipedDispersion),复仇 (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),熔岩冲击 (/Lotus/Upgrades/Mods/Melee/WeaponFireDamageMod),毁灭 Grineer (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFactionDamageGrineer),弹鼓 (/Lotus/Upgrades/Mods/Rifle/WeaponAmmoMaxMod),/Lotus/Language/Items/Axestancec (/Lotus/Weapons/Tenno/Melee/MeleeTrees/AxeCmbThreeMeleeTree),,,,,,,,,,,,
/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpaceman),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),狂暴 (/Lotus/Upgrades/Mods/Melee/WeaponFireRateMod),/Lotus/Language/Items/Slashdamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponSlashDamageMod),有去无回 (/Lotus/Upgrades/Mods/Pistol/WeaponArmorPiercingDamageMod),/Lotus/Language/Items/Poisondamageriflemod (/Lotus/Upgrades/Mods/Rifle/WeaponToxinDamageMod),/Lotus/Language/Items/Dualdaggerstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualDaggerCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineerbeastmastername (AIWeek/BeastMaster),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),北风 (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),增幅线圈 (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),血压点 (/Lotus/Upgrades/Mods/Melee/WeaponMeleeDamageMod),毁灭 Grineer (/Lotus/Upgrades/Mods/Melee/WeaponMeleeFactionDamageGrineer),致命一击 (/Lotus/Upgrades/Mods/Rifle/WeaponCritChanceMod),爆发装填 (/Lotus/Upgrades/Mods/Rifle/WeaponReloadSpeedMod),川流不息 (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),,,,,,,,
/Lotus/Language/Game/Grineerbladesawmandesert (Desert/BladeSawman),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),北风 (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),增幅线圈 (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),/Lotus/Language/Items/Poisondamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponToxinDamageMod),/Lotus/Language/Items/Pistolproctimemod (/Lotus/Upgrades/Mods/Pistol/WeaponProcTimeMod),雷霆一击 (/Lotus/Upgrades/Mods/Rifle/WeaponStunChanceMod),雷鸣盒 (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),川流不息 (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),/Lotus/Language/Items/Katanastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbOneMeleeTree),,,,,,,,,
/Lotus/Language/Game/Grineerbladesawmanforest (Forest/BladeSawman),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),北风 (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),增幅线圈 (/Lotus/Upgrades/Mods/Melee/WeaponMeleeChargeRateMod),/Lotus/Language/Items/Poisondamagemeleemod (/Lotus/Upgrades/Mods/Melee/WeaponToxinDamageMod),/Lotus/Language/Items/Pistolproctimemod (/Lotus/Upgrades/Mods/Pistol/WeaponProcTimeMod),雷霆一击 (/Lotus/Upgrades/Mods/Rifle/WeaponStunChanceMod),雷鸣盒 (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),川流不息 (/Lotus/Upgrades/Mods/Warframe/AvatarPowerMaxMod),/Lotus/Language/Items/Katanastancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbOneMeleeTree),,,,,,,,,
/Lotus/Language/Game/Grineerbombardminigundesert (Desert/HeavyFemaleGrineerDesert),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Rare 融合核心 (/Lotus/Upgrades/Mods/Fusers/RareModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),串联弹夹 (/Lotus/Upgrades/Mods/Pistol/WeaponClipMaxMod),弹夹增幅 (/Lotus/Upgrades/Mods/Rifle/WeaponClipMaxMod),压缩弹壳 (/Lotus/Upgrades/Mods/Shotgun/WeaponAmmoMaxMod),雷鸣盒 (/Lotus/Upgrades/Mods/Shotgun/WeaponCritChanceMod),/Lotus/Language/Items/Katanastanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),/Lotus/Language/Items/Archwingmeleedamagemod (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingMeleeDamageMod),/Lotus/Language/Items/Archwingweapontoxicdamagemelee (/Lotus/Upgrades/Mods/Archwing/Melee/ArchwingWeaponToxinDamageMod),/Lotus/Language/Items/Archwingriflefireiterationsmod (/Lotus/Upgrades/Mods/Archwing/Rifle/ArchwingRifleFireIterationsMod),/Lotus/Language/Items/Archwingsuitabilityefficiencymod (/Lotus/Upgrades/Mods/Archwing/Suit/ArchwingSuitAbilityEfficiencyMod),Common 融合核心 (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),,,,,,,,,,,,
/Lotus/Language/Game/Grineereliteriflelancerdesert (Desert/EliteRifleLancer),复仇 (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),持续火力 (/Lotus/Upgrades/Mods/Pistol/WeaponReloadSpeedMod),/Lotus/Language/Items/Slashdamagepistolmod (/Lotus/Upgrades/Mods/Pistol/WeaponSlashDamageMod),雷火 (/Lotus/Upgrades/Mods/Rifle/BowExplosionChanceMod),/Lotus/Language/Items/Warframemodbleedoutmodifier (/Lotus/Upgrades/Mods/Warframe/AvatarBleedoutDelayMod),弹道偏转 (/Lotus/Upgrades/Mods/Warframe/AvatarShieldMaxMod),/Lotus/Language/Items/Dualswordstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),,,,,,,,,,
/Lotus/Language/Game/Grineereliteriflelancerforest (Forest/EliteRifleLancer),复仇 (/Lotus/Types/Sentinels/SentinelPrecepts/Revenge),Uncommon 融合核心 (/Lotus/Upgrades/Mods/Fusers/UncommonModFuser),持续火力 (/Lotus/Upgrades/Mods/Pistol/WeaponReloadSpeedMod),/Lotus/Language/Items/Slashdamagepistolmod (/Lotus/Upgrades/Mods/Pistol/WeaponSlashDamageMod),雷火 (/Lotus/Upgrades/Mods/Rifle/BowExplosionChanceMod),/Lotus/Language/Items/Warframemodbleedoutmodifier (/Lotus/Upgrades/Mods/Warframe/AvatarBleedoutDelayMod),弹道偏转 (/Lotus/Upgrades/Mods/Warframe/AvatarShieldMaxMod),/Lotus/Language/Items/Dualswordstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),,,,,,,,,,
