Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/CiceroCrisisQuestKeyChain),QuestKeys,NO,NO,?,?,
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionOne),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionThree),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/CiceroCrisisQuest/MissionTwo),LevelKeys,NO,YES,?,75,
 (/Lotus/StoreItems/Types/Keys/RaidKeys/BaseRaidKey),LevelKeys,NO,YES,?,?,
 (/Lotus/StoreItems/Types/PickUps/CaptureFlagKeyItem),MiscItems,NO,NO,?,?,
 (/Lotus/StoreItems/Types/Restoratives/Consumable/InfestedSyringe),Consumables,NO,NO,?,?,
 (/Lotus/StoreItems/Upgrades/Mods/PvPMods/Rifle/DaikyuMoreDamageOverDistanceMod),Upgrades,NO,YES,?,?,
 (/Lotus/StoreItems/Upgrades/Skins/Liset/LisetSkinFlavourItemDefault),FlavourItems,NO,NO,?,50,
 Blueprint (/Lotus/StoreItems/Types/Recipes/IncendiaryRifleModBlueprint),Recipes,YES,NO,?,?,
/Lotus/Language/Clantech/Acrid (/Lotus/StoreItems/Weapons/ClanTech/Bio/AcidDartPistol),?,NO,NO,?,?,
/Lotus/Language/Clantech/Acrid Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/AcidDartPistolBlueprint),Recipes,NO,NO,30000,?,
/Lotus/Language/Clantech/Biocomponent (/Lotus/StoreItems/Types/Items/Research/BioComponent),MiscItems,NO,NO,?,10,
/Lotus/Language/Clantech/Biocomponent Blueprint (/Lotus/StoreItems/Types/Items/Research/BioComponentBlueprint),Recipes,NO,NO,15000,?,
/Lotus/Language/Clantech/Biofragment (/Lotus/StoreItems/Types/Items/Research/BioFragment),MiscItems,YES,NO,?,15,
/Lotus/Language/Clantech/Chemcomponent (/Lotus/StoreItems/Types/Items/Research/ChemComponent),MiscItems,NO,NO,?,10,
/Lotus/Language/Clantech/Chemcomponent Blueprint (/Lotus/StoreItems/Types/Items/Research/ChemComponentBlueprint),Recipes,NO,NO,15000,?,
/Lotus/Language/Clantech/Chemfragment (/Lotus/StoreItems/Types/Items/Research/ChemFragment),MiscItems,YES,NO,?,15,
/Lotus/Language/Clantech/Corpuslaserpistolname (/Lotus/StoreItems/Weapons/ClanTech/Energy/CrpLaserPistol),?,NO,NO,?,?,
/Lotus/Language/Clantech/Corpuslaserpistolname Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/LaserPistolBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Crpheavyriflename (/Lotus/StoreItems/Weapons/ClanTech/Energy/CrpHeavyRifle),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Crpheavyriflename Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/CrpHeavyRifleBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Crplaserriflename (/Lotus/StoreItems/Weapons/ClanTech/Energy/CrpLaserRifle),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Crplaserriflename Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/LaserRifleBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Energycomponent (/Lotus/StoreItems/Types/Items/Research/EnergyComponent),MiscItems,NO,NO,?,10,
/Lotus/Language/Clantech/Energycomponent Blueprint (/Lotus/StoreItems/Types/Items/Research/EnergyComponentBlueprint),Recipes,NO,NO,15000,?,
/Lotus/Language/Clantech/Energyfragment (/Lotus/StoreItems/Types/Items/Research/EnergyFragment),MiscItems,YES,NO,?,15,
/Lotus/Language/Clantech/Flamethrower (/Lotus/StoreItems/Weapons/ClanTech/Chemical/FlameThrower),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Flamethrower Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/FlameThrowerBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Grenadelaunchername (/Lotus/StoreItems/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher),LongGuns,YES,NO,?,150,
/Lotus/Language/Clantech/Grenadelaunchername Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrenadeLauncherBlueprint),Recipes,YES,NO,30000,?,
/Lotus/Language/Clantech/Prod (/Lotus/StoreItems/Weapons/ClanTech/Energy/ElectroProd),Melee,NO,NO,?,?,
/Lotus/Language/Clantech/Prod Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ElectroProdBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Railgun (/Lotus/StoreItems/Weapons/ClanTech/Energy/Railgun),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Railgun Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/RailgunBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Rocketlauncher (/Lotus/StoreItems/Weapons/ClanTech/Chemical/RocketLauncher),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Rocketlauncher Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/RocketLauncherBlueprint),Recipes,NO,NO,?,?,
/Lotus/Language/Clantech/Torid (/Lotus/StoreItems/Weapons/ClanTech/Bio/BioWeapon),LongGuns,NO,NO,?,?,
/Lotus/Language/Clantech/Torid Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/BioWeaponBlueprint),Recipes,NO,NO,30000,?,
/Lotus/Language/Dojo/Aridfearbronzetrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/AridFearBronzeTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Aridfeargoldtrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/AridFearGoldTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Aridfearsilvertrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/AridFearSilverTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Breedinggroundsbronzetrophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BreedingGroundsBronzeTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Breedinggroundsgoldtrophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BreedingGroundsGoldTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Breedinggroundssilvertrophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BreedingGroundsSilverTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Bronzestatuebuddhaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BronzeStatueBuddhaRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bronzestatuebuddhaname Blueprint (/Lotus/StoreItems/Levels/Relays/ComponentPropRecipes/HubSchemaTestDecoRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bronzestatuedragonname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BronzeStatueDragonRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bronzestatuefoodogname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BronzeStatueFooDogRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bronzestatueincenseburnername Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BronzeStatueIncenseBurnerRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bronzestatueturtledragonname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/BronzeStatueTurtleDragonRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Bushprunedaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SmallPrunedBushRecipe),Recipes,NO,NO,45000,?,
/Lotus/Language/Dojo/Christmastreename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/Festivities/ChristmasTreeRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Cicerocrisisbronzetrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisBronzeTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Cicerocrisisgoldtrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisGoldTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Cicerocrisissilvertrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisSilverTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Clanconnectorelbowaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanconnectorplusaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanconnectorplusaname Blueprint (/Lotus/StoreItems/Levels/Hub/ComponentRecipes/TennoHubRentalLargeRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanconnectorplusaname Blueprint (/Lotus/StoreItems/Levels/Relays/ComponentRecipes/HubSchemaTestSpawnRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanconnectorsmallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorSmallARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanconnectortjunctionaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanelevatoraname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanElevatorARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clangrandesthallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandestHallARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clangrandhallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandHallARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clangreaterhallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreaterHallARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clangreathallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clanhallaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanHallARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clanobstaclecourseaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanObstacleCourseARecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Clanpowerroomaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanPowerRoomARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Clanstorageaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanStorageARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Couch Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CouchTestRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Dojochallengeroomaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoChallengeRoomA),Recipes,NO,NO,55000,?,
/Lotus/Language/Dojo/Dojoconnectorelbowname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoconnectorelevatorname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElevatorRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoconnectorplusname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoconnectorstraightlongname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightLongRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoconnectorstraightname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoconnectortjunctionname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoduelroomaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoDuelRoomARecipe),Recipes,NO,NO,10,?,
/Lotus/Language/Dojo/Dojogardenalargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenALarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardenaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenbname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardencname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardendlargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenDLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardendname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenD),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenE),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenflargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenFLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardenfname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenglargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardengname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenG),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenhname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenH),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenilargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenILarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardeniname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenI),Recipes,NO,NO,75000,?,
/Lotus/Language/Dojo/Dojogardenjlargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardenllargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogardenmlargename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenMLarge),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojograndesthallname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojograndhallname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogreaterhallname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojogreathallname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojohallname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoHallRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Dojoplanteradeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/DojoPlanterARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojopowerroomname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoPowerRoomRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Dojoteleportname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/DojoTeleporterRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum1deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum2deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum3deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum4deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum5deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum6deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum7deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Drum8deco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Eyesofblighttrophyname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/EyesOfBlightTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Fabricatorbasename Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorBaseRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Fabricatorcorpusname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Fabricatorgrineername Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorGrineerRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Fabricatorinfestedname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorInfestedRecipe),Recipes,NO,NO,100000,?,
/Lotus/Language/Dojo/Falseprofitbronzetrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FalseProfitBronzeTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Falseprofitclaytrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FalseProfitClayTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Falseprofitgoldtrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FalseProfitGoldTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Falseprofitsilvertrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FalseProfitSilverTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Fountainbambooaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Fountainbamboobname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooBRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Fountainbamboocname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooCRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Fountainrockaname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainRockBaseRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Fountainrockbname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainRockARecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Fusionmoatrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FusionMoaTrophyRecipe),Recipes,NO,NO,1000000,?,
/Lotus/Language/Dojo/Gardenyinyangname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GardenYinYangRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Garlandlotusname Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/Festivities/GarlandLotusRecipe),Recipes,NO,NO,50000,?,
/Lotus/Language/Dojo/Gradivusdilemmabronzetrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusBronzeTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Gradivusdilemmabronzetrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerBronzeTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Gradivusdilemmagoldtrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusGoldTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Gradivusdilemmagoldtrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerGoldTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Gradivusdilemmasilvertrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusSilverTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Gradivusdilemmasilvertrophydeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerSilverTrophyRecipe),Recipes,NO,NO,?,?,
/Lotus/Language/Dojo/Grineerarmouredstatuedeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerArmouredStatueRecipe),Recipes,NO,NO,750000,?,
/Lotus/Language/Dojo/Grineerfemalestatuedeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerFemaleStatueRecipe),Recipes,NO,NO,750000,?,
/Lotus/Language/Dojo/Grineermarinestatuedeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerMarineStatueRecipe),Recipes,NO,NO,750000,?,
/Lotus/Language/Dojo/Hammerbossstatuedeco Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/HammerBossStatueRecipe),Recipes,NO,NO,750000,?,
/Lotus/Language/Dojo/Iceplaneteventtrophybronze Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/IcePlanetTrophyBronzeRecipe),Recipes,NO,NO,1000000,?,
