Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
/Lotus/Language/Clantech/Prod (/Lotus/StoreItems/Weapons/ClanTech/Energy/ElectroProd),/Lotus/Language/Clantech/Energycomponent (/Lotus/Types/Items/Research/EnergyComponent),1,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),300,/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),1000,/Lotus/Language/Items/Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Clantech/Prod (Research) (/Lotus/StoreItems/Weapons/ClanTech/Energy/ElectroProd),/Lotus/Language/Clantech/Energyfragment (/Lotus/Types/Items/Research/EnergyFragment),500,/Lotus/Language/Items/Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),10000,/Lotus/Language/Items/Nanospores (/Lotus/Types/Items/MiscItems/Nanospores),50000,/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),20000,259200,500000,750
/Lotus/Language/Clantech/Railgun (/Lotus/StoreItems/Weapons/ClanTech/Energy/Railgun),/Lotus/Language/Clantech/Energycomponent (/Lotus/Types/Items/Research/EnergyComponent),5,/Lotus/Language/Items/Gallium (/Lotus/Types/Items/MiscItems/Gallium),20,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),600,/Lotus/Language/Items/Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Clantech/Railgun (Research) (/Lotus/StoreItems/Weapons/ClanTech/Energy/Railgun),/Lotus/Language/Clantech/Energyfragment (/Lotus/Types/Items/Research/EnergyFragment),1000,/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),50000,/Lotus/Language/Items/Plastids (/Lotus/Types/Items/MiscItems/Plastids),25000,/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),50000,259200,1000000,750
/Lotus/Language/Clantech/Rocketlauncher (/Lotus/StoreItems/Weapons/ClanTech/Chemical/RocketLauncher),/Lotus/Language/Clantech/Chemcomponent (/Lotus/Types/Items/Research/ChemComponent),5,/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),5000,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),600,/Lotus/Language/Items/Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Clantech/Rocketlauncher (Research) (/Lotus/StoreItems/Weapons/ClanTech/Chemical/RocketLauncher),/Lotus/Language/Clantech/Chemfragment (/Lotus/Types/Items/Research/ChemFragment),1000,/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),50000,/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,/Lotus/Language/Items/Plastids (/Lotus/Types/Items/MiscItems/Plastids),15000,259200,750000,750
/Lotus/Language/Clantech/Torid (/Lotus/StoreItems/Weapons/ClanTech/Bio/BioWeapon),/Lotus/Language/Clantech/Biocomponent (/Lotus/Types/Items/Research/BioComponent),2,/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),4500,/Lotus/Language/Items/Circuits (/Lotus/Types/Items/MiscItems/Circuits),600,/Lotus/Language/Items/Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Clantech/Torid (Research) (/Lotus/StoreItems/Weapons/ClanTech/Bio/BioWeapon),/Lotus/Language/Clantech/Biofragment (/Lotus/Types/Items/Research/BioFragment),1000,/Lotus/Language/Items/Circuits (/Lotus/Types/Items/MiscItems/Circuits),20000,/Lotus/Language/Items/Nanospores (/Lotus/Types/Items/MiscItems/Nanospores),75000,/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),40000,259200,500000,750
/Lotus/Language/Dojo/Couch Blueprint (/Lotus/Levels/ClanDojo/ComponentPropRecipes/CouchTestRecipe),/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),10,,,,,,,600,,25
/Lotus/Language/Dojo/Man Blueprint (/Lotus/Levels/ClanDojo/ComponentPropRecipes/ManTestRecipe),/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),20,,,,,,,60,,25
/Lotus/Language/Dojo/Vaulttest Blueprint (/Lotus/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe),/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),10,,,,,,,60,,25
/Lotus/Language/Items/Advancedresourcedrone (/Lotus/StoreItems/Types/Ship/AdvancedResourceDrone),/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),500,/Lotus/Language/Items/Nanospores (/Lotus/Types/Items/MiscItems/Nanospores),300,,,,,21600,,5
/Lotus/Language/Items/Advanceducresourcedrone (/Lotus/StoreItems/Types/Ship/AdvancedUcResourceDrone),/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),2000,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),300,,,,,21600,1,5
/Lotus/Language/Items/Akimboautopistolname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboAutoPistols),/Lotus/Language/Items/Autopistolname (/Lotus/Weapons/Tenno/Pistol/AutoPistol),1,/Lotus/Language/Items/Autopistolname (/Lotus/Weapons/Tenno/Pistol/AutoPistol),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,15000,25
/Lotus/Language/Items/Akimboboltoname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboBolto),/Lotus/Language/Items/Crossboltname (/Lotus/Weapons/Tenno/Pistol/CrossBow),1,/Lotus/Language/Items/Crossboltname (/Lotus/Weapons/Tenno/Pistol/CrossBow),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,15000,25
/Lotus/Language/Items/Akimbohandcannonsname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboShotGun),/Lotus/Language/Items/Handcannonname (/Lotus/Weapons/Tenno/Pistol/HandShotGun),1,/Lotus/Language/Items/Handcannonname (/Lotus/Weapons/Tenno/Pistol/HandShotGun),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,20000,25
/Lotus/Language/Items/Akimbosomapistolsname (/Lotus/StoreItems/Weapons/Tenno/Pistols/SomaSidearm/AkimboSomaPistols),/Lotus/Language/Items/Tennouziname (/Lotus/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),1,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),200,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,20000,25
/Lotus/Language/Items/Akimboviperpistolname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboViperPistols),/Lotus/Language/Items/Grineerlightpistolname (/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,/Lotus/Language/Items/Grineerlightpistolname (/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,15000,25
/Lotus/Language/Items/Aklexname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkLexPistols),/Lotus/Language/Items/Heavypistolname (/Lotus/Weapons/Tenno/Pistol/HeavyPistol),1,/Lotus/Language/Items/Heavypistolname (/Lotus/Weapons/Tenno/Pistol/HeavyPistol),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,20000,25
/Lotus/Language/Items/Akmagnusname (/Lotus/StoreItems/Weapons/Tenno/Akimbo/DualMagnus),/Lotus/Language/Items/Magnumname (/Lotus/Weapons/Tenno/Pistols/Magnum/Magnum),1,/Lotus/Language/Items/Magnumname (/Lotus/Weapons/Tenno/Pistols/Magnum/Magnum),1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),2,,,43200,50000,25
/Lotus/Language/Items/Ancienthealerball (/Lotus/StoreItems/Types/Restoratives/Consumable/AncientHealerBall),/Lotus/Language/Items/Nanospores (/Lotus/Types/Items/MiscItems/Nanospores),2500,/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),2500,/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,28800,,10
/Lotus/Language/Items/Ankyrosprimename (/Lotus/StoreItems/Weapons/Tenno/Melee/Gauntlet/PrimeAnkyros/PrimeAnkyros),WeaponParts/AnkyrosPrimeBlade,2,WeaponParts/AnkyrosPrimeGauntlet,2,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
/Lotus/Language/Items/Antimattername (/Lotus/StoreItems/Powersuits/AntiMatter/Anti),NovaHelmetComponent,1,NovaChassisComponent,1,NovaSystemsComponent,1,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
/Lotus/Language/Items/Antlerbowname (/Lotus/StoreItems/Weapons/Tenno/Bows/AntlerBow/AntlerBow),/Lotus/Language/Items/Gallium (/Lotus/Types/Items/MiscItems/Gallium),3,/Lotus/Language/Items/Plastids (/Lotus/Types/Items/MiscItems/Plastids),700,/Lotus/Language/Items/Polymerbundle (/Lotus/Types/Items/MiscItems/PolymerBundle),600,/Lotus/Language/Items/Ferrite (/Lotus/Types/Items/MiscItems/Ferrite),1750,43200,20000,45
/Lotus/Language/Items/Arcaneashalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Ninja/NinjaHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanebansheealthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Decree/DecreeAltHelmetB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanebansheealthelmetname (/Lotus/StoreItems/Upgrades/Skins/Decree/DecreeAltHelmet),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcaneemberalthelmet (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcaneemberalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcaneexcaliburalthelmet (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcaneexcaliburalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanefrostalthelmet (/Lotus/StoreItems/Upgrades/Skins/Frost/FrostHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanefrostalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Frost/FrostHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanejadealthelmet (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanelokialthelmet (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanelokialthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanemagalthelmet (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanemagalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcaneninjaalthelmet (/Lotus/StoreItems/Upgrades/Skins/Ninja/NinjaHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanenovaalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiAltHelmet),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanenyxalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanerhinoalthelmet (/Lotus/StoreItems/Upgrades/Skins/Rhino/RhinoHelmetAlt),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanerhinoalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Rhino/RhinoHelmetAltB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Arcanesarynalthelmet2name (/Lotus/StoreItems/Upgrades/Skins/Asp/AspAltHelmetB),/Lotus/Language/Items/Salvage (/Lotus/Types/Items/MiscItems/Salvage),500,/Lotus/Language/Items/Alloyplate (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Orokincell (/Lotus/Types/Items/MiscItems/OrokinCell),1,/Lotus/Language/Items/Neurode (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
